1074315311,20170521T000351Z,0,,
1074315311,20170521T001351Z,0,,
1074315311,20170521T002351Z,0,,
1074315311,20170521T003351Z,0,,
1074315311,20170521T004351Z,0,,
1074315311,20170521T005351Z,0,,
1074315311,20170521T010351Z,0,,
1074315311,20170521T011351Z,0,,
1074315311,20170521T012351Z,0,,
1074315311,20170521T013351Z,0,,
1074315311,20170521T014351Z,0,,
1074315311,20170521T015351Z,0,,
1074315311,20170521T020351Z,0,,
1074315311,20170521T021351Z,0,,
1074315311,20170521T022351Z,0,,
1074315311,20170521T023351Z,0,,
1074315311,20170521T024351Z,0,,
1074315311,20170521T025351Z,0,,
1074315311,20170521T030351Z,0,,
1074315311,20170521T031351Z,0,,
1074315311,20170521T032351Z,0,,
1074315311,20170521T033351Z,0,,
1074315311,20170521T034351Z,0,,
1074315311,20170521T035351Z,0,,
1074315311,20170521T040351Z,0,,
1074315311,20170521T041351Z,0,,
1074315311,20170521T042351Z,0,,
1074315311,20170521T043351Z,0,,
1074315311,20170521T044351Z,0,,
1074315311,20170521T045351Z,0,,
1074315311,20170521T050351Z,0,,
1074315311,20170521T051351Z,0,,
1074315311,20170521T052351Z,0,,
1074315311,20170521T053351Z,0,,
1074315311,20170521T054351Z,0,,
1074315311,20170521T055351Z,0,,
1074315311,20170521T060351Z,0,,
1074315311,20170521T061351Z,0,,
1074315311,20170521T062351Z,0,,
1074315311,20170521T063351Z,0,,
1074315311,20170521T064351Z,0,,
1074315311,20170521T065351Z,0,,
1074315311,20170521T070351Z,0,,
1074315311,20170521T071351Z,0,,
1074315311,20170521T072351Z,0,,
1074315311,20170521T073351Z,0,,
1074315311,20170521T074351Z,0,,
1074315311,20170521T075351Z,0,,
1074315311,20170521T080351Z,0,,
1074315311,20170521T081351Z,0,,
1074315311,20170521T082351Z,0,,
1074315311,20170521T083351Z,0,,
1074315311,20170521T084351Z,0,,
1074315311,20170521T085351Z,0,,
1074315311,20170521T090351Z,0,,
1074315311,20170521T091351Z,0,,
1074315311,20170521T092351Z,0,,
1074315311,20170521T093351Z,0,,
1074315311,20170521T094351Z,0,,
1074315311,20170521T095351Z,0,,
1074315311,20170521T100351Z,0,,
1074315311,20170521T101351Z,0,,
1074315311,20170521T102351Z,0,,
1074315311,20170521T103351Z,0,,
1074315311,20170521T104351Z,0,,
1074315311,20170521T105351Z,0,,
1074315311,20170521T110351Z,0,,
1074315311,20170521T111351Z,0,,
1074315311,20170521T112351Z,0,,
1074315311,20170521T113351Z,0,,
1074315311,20170521T114351Z,0,,
1074315311,20170521T115351Z,0,,
1074315311,20170521T120351Z,0,,
1074315311,20170521T121351Z,0,,
1074315311,20170521T122351Z,0,,
1074315311,20170521T123351Z,0,,
1074315311,20170521T124351Z,0,,
1074315311,20170521T125351Z,0,,
1074315311,20170521T130351Z,0,,
1074315311,20170521T131351Z,0,,
1074315311,20170521T132351Z,0,,
1074315311,20170521T133351Z,0,,
1074315311,20170521T134351Z,0,,
1074315311,20170521T135351Z,0,,
1074315311,20170521T140351Z,0,,
1074315311,20170521T141351Z,0,,
1074315311,20170521T142351Z,0,,
1074315311,20170521T143351Z,0,,
1074315311,20170521T144351Z,0,,
1074315311,20170521T145351Z,0,,
1074315311,20170521T150351Z,0,,
1074315311,20170521T151351Z,0,,
1074315311,20170521T152351Z,0,,
1074315311,20170521T153351Z,0,,
1074315311,20170521T154351Z,0,,
1074315311,20170521T155351Z,0,,
1074315311,20170521T160351Z,0,,
1074315311,20170521T161351Z,0,,
1074315311,20170521T162351Z,0,,
1074315311,20170521T163351Z,0,,
1074315311,20170521T164351Z,0,,
1074315311,20170521T165351Z,0,,
1074315311,20170521T170351Z,0,,
1074315311,20170521T171351Z,0,,
1074315311,20170521T172351Z,0,,
1074315311,20170521T173351Z,0,,
1074315311,20170521T174351Z,0,,
1074315311,20170521T175351Z,0,,
1074315311,20170521T180351Z,0,,
1074315311,20170521T181351Z,0,,
1074315311,20170521T182351Z,0,,
1074315311,20170521T183351Z,0,,
1074315311,20170521T184351Z,0,,
1074315311,20170521T185351Z,0,,
1074315311,20170521T190351Z,0,,
1074315311,20170521T191351Z,0,,
1074315311,20170521T192351Z,0,,
1074315311,20170521T193351Z,0,,
1074315311,20170521T194351Z,0,,
1074315311,20170521T195351Z,0,,
1074315311,20170521T200351Z,0,,
1074315311,20170521T201351Z,0,,
1074315311,20170521T202351Z,0,,
1074315311,20170521T203351Z,0,,
1074315311,20170521T204351Z,0,,
1074315311,20170521T205351Z,0,,
1074315311,20170521T210351Z,0,,
1074315311,20170521T211351Z,0,,
1074315311,20170521T212351Z,0,,
1074315311,20170521T213351Z,0,,
1074315311,20170521T214351Z,0,,
1074315311,20170521T215351Z,0,,
1074315311,20170521T220351Z,0,,
1074315311,20170521T221351Z,0,,
1074315311,20170521T222351Z,0,,
1074315311,20170521T223351Z,0,,
1074315311,20170521T224351Z,0,,
1074315311,20170521T225351Z,0,,
1074315311,20170521T230351Z,0,,
1074315311,20170521T231351Z,0,,
1074315311,20170521T232351Z,0,,
1074315311,20170521T233351Z,0,,
1074315311,20170521T234351Z,0,,
1074315311,20170521T235351Z,0,,
