Date_Time,Latitude,Longitude
20170525172905,27.499148,-84.53647034
20170530141247,27.49921786,-83.9495731
20170525172805,27.49923228,-84.53641166
20170530141347,27.49929352,-83.94955343
20170525172705,27.49931657,-84.53635298
20170530141447,27.49936919,-83.94953376
20170525172605,27.49940085,-84.53629431
20170530141547,27.49944485,-83.94951409
20170525172505,27.49948513,-84.53623563
20170530141647,27.49952051,-83.94949442
20170525172405,27.49956942,-84.53617695
20170530141747,27.49959617,-83.94947475
20170525172305,27.4996537,-84.53611828
20170530141847,27.49967184,-83.94945508
20170525172205,27.49973798,-84.5360596
20170530141947,27.4997475,-83.94943542
20170525172105,27.49982226,-84.53600092
20170530142047,27.49982316,-83.94941575
20170530142147,27.49989882,-83.94939608
20170525172005,27.49990655,-84.53594224
20170530142247,27.49997448,-83.94937641
20170525171905,27.49999083,-84.53588357
20170530142347,27.50005015,-83.94935674
20170525171805,27.50007511,-84.53582489
20170530142447,27.50012581,-83.94933707
20170525171705,27.5001594,-84.53576621
20170530142547,27.50020147,-83.9493174
20170525171605,27.50024368,-84.53570754
20170530142647,27.50027713,-83.94929773
20170525171505,27.50032796,-84.53564886
20170530142747,27.5003528,-83.94927806
20170525171405,27.50041224,-84.53559018
20170530142847,27.50042846,-83.9492584
20170525171305,27.50049653,-84.53553151
20170530142947,27.50050412,-83.94923873
20170530143047,27.50057978,-83.94921906
20170525171205,27.50058081,-84.53547283
20170530143147,27.50065545,-83.94919939
20170525171105,27.50066509,-84.53541415
20170530151308,27.50066833,-83.94833
20170530151341,27.50066833,-83.94833
20170530143247,27.50073111,-83.94917972
20170525171005,27.50074938,-84.53535548
20170530151441,27.50076102,-83.94828233
20170530143347,27.50080677,-83.94916005
20170530151208,27.50081333,-83.94835417
20170525170905,27.50083366,-84.5352968
20170530151541,27.50085372,-83.94823465
20170530143447,27.50088243,-83.94914038
20170525170805,27.50091794,-84.53523812
20170530151641,27.50094641,-83.94818698
20170530143547,27.5009581,-83.94912071
20170530151108,27.50095833,-83.94837833
20170525170705,27.50100222,-84.53517945
20170530143647,27.50103376,-83.94910104
20170530151741,27.50103911,-83.9481393
20170525170605,27.50108651,-84.53512077
20170530151008,27.50110333,-83.9484025
20170530143747,27.50110942,-83.94908138
20170530151841,27.5011318,-83.94809163
20170525170505,27.50117079,-84.53506209
20170530143847,27.50118508,-83.94906171
20170530151941,27.5012245,-83.94804395
20170530150908,27.50124833,-83.94842667
20170525170405,27.50125507,-84.53500342
20170530143947,27.50126074,-83.94904204
20170530152041,27.50131719,-83.94799628
20170530144047,27.50133641,-83.94902237
20170525170305,27.50133935,-84.53494474
20170530150808,27.50139333,-83.94845083
20170530152141,27.50140989,-83.9479486
20170530144147,27.50141207,-83.9490027
20170525170205,27.50142364,-84.53488606
20170530144247,27.50148773,-83.94898303
20170530152241,27.50150258,-83.94790093
20170525170105,27.50150792,-84.53482739
20170530150708,27.50153833,-83.948475
20170530144347,27.50156339,-83.94896336
20170525170005,27.5015922,-84.53476871
20170530152341,27.50159528,-83.94785325
20170530144447,27.50163906,-83.94894369
20170525165905,27.50167649,-84.53471003
20170530150608,27.50168333,-83.94849917
20170530152441,27.50168797,-83.94780558
20170530144547,27.50171472,-83.94892403
20170525165805,27.50176077,-84.53465136
20170530152541,27.50178067,-83.9477579
20170530144647,27.50179038,-83.94890436
20170530150508,27.50182833,-83.94852333
20170525165705,27.50184505,-84.53459268
20170530144747,27.50186604,-83.94888469
20170530152641,27.50187336,-83.94771023
20170525165605,27.50192933,-84.534534
20170530144847,27.50194171,-83.94886502
20170530152741,27.50196605,-83.94766255
20170530150408,27.50197333,-83.9485475
20170525165505,27.50201362,-84.53447533
20170530144947,27.50201737,-83.94884535
20170530152841,27.50205875,-83.94761488
20170530145047,27.50209303,-83.94882568
20170525165405,27.5020979,-84.53441665
20170530150308,27.50211833,-83.94857166
20170530152941,27.50215144,-83.94756721
20170530145147,27.50216869,-83.94880601
20170525165305,27.50218218,-84.53435797
20170530153041,27.50224414,-83.94751953
20170530145247,27.50224436,-83.94878634
20170530150208,27.50226333,-83.94859583
20170525165205,27.50226647,-84.53429929
20170530145347,27.50232002,-83.94876667
20170530153141,27.50233683,-83.94747186
20170525165105,27.50235075,-84.53424062
20170530145447,27.50239568,-83.94874701
20170530150108,27.50240833,-83.94862
20170530153241,27.50242953,-83.94742418
20170525165005,27.50243503,-84.53418194
20170530145547,27.50247134,-83.94872734
20170525164905,27.50251931,-84.53412326
20170530153341,27.50252222,-83.94737651
20170530145647,27.50254701,-83.94870767
20170530150008,27.50255333,-83.94864416
20170525164805,27.5026036,-84.53406459
20170530153441,27.50261492,-83.94732883
20170530145747,27.50262267,-83.948688
20170525164705,27.50268788,-84.53400591
20170530145847,27.50269833,-83.94866833
20170530145908,27.50269833,-83.94866833
20170530153541,27.50270761,-83.94728116
20170525164605,27.50277216,-84.53394723
20170530153641,27.50280031,-83.94723348
20170525164505,27.50285644,-84.53388856
20170530153741,27.502893,-83.94718581
20170525164405,27.50294073,-84.53382988
20170530153841,27.5029857,-83.94713813
20170525164305,27.50302501,-84.5337712
20170530153941,27.50307839,-83.94709046
20170525164205,27.50310929,-84.53371253
20170530154041,27.50317108,-83.94704278
20170525164105,27.50319358,-84.53365385
20170530154141,27.50326378,-83.94699511
20170525164005,27.50327786,-84.53359517
20170530154241,27.50335647,-83.94694743
20170525163905,27.50336214,-84.5335365
20170525163805,27.50344642,-84.53347782
20170530154341,27.50344917,-83.94689976
20170525163705,27.50353071,-84.53341914
20170530154441,27.50354186,-83.94685209
20170525163605,27.50361499,-84.53336047
20170530154541,27.50363456,-83.94680441
20170525163505,27.50369927,-84.53330179
20170530154641,27.50372725,-83.94675674
20170525163405,27.50378356,-84.53324311
20170530154741,27.50381995,-83.94670906
20170525163305,27.50386784,-84.53318444
20170530154841,27.50391264,-83.94666139
20170525163205,27.50395212,-84.53312576
20170530154941,27.50400534,-83.94661371
20170525163105,27.5040364,-84.53306708
20170530155041,27.50409803,-83.94656604
20170525163005,27.50412069,-84.53300841
20170530155141,27.50419073,-83.94651836
20170525162905,27.50420497,-84.53294973
20170530155241,27.50428342,-83.94647069
20170525162805,27.50428925,-84.53289105
20170525162705,27.50437353,-84.53283238
20170530155341,27.50437611,-83.94642301
20170525162605,27.50445782,-84.5327737
20170530155441,27.50446881,-83.94637534
20170525162505,27.5045421,-84.53271502
20170530155541,27.5045615,-83.94632766
20170525162405,27.50462638,-84.53265634
20170530155641,27.5046542,-83.94627999
20170525162305,27.50471067,-84.53259767
20170530155741,27.50474689,-83.94623231
20170525162205,27.50479495,-84.53253899
20170530155841,27.50483959,-83.94618464
20170525162105,27.50487923,-84.53248031
20170530155941,27.50493228,-83.94613697
20170525162005,27.50496351,-84.53242164
20170530160041,27.50502498,-83.94608929
20170525161905,27.5050478,-84.53236296
20170530160141,27.50511767,-83.94604162
20170525161805,27.50513208,-84.53230428
20170530160241,27.50521037,-83.94599394
20170525161705,27.50521636,-84.53224561
20170525161605,27.50530065,-84.53218693
20170530160341,27.50530306,-83.94594627
20170525161505,27.50538493,-84.53212825
20170530160441,27.50539576,-83.94589859
20170525161405,27.50546921,-84.53206958
20170530160541,27.50548845,-83.94585092
20170525161305,27.50555349,-84.5320109
20170530160641,27.50558114,-83.94580324
20170525161205,27.50563778,-84.53195222
20170530160741,27.50567384,-83.94575557
20170525161105,27.50572206,-84.53189355
20170530160841,27.50576653,-83.94570789
20170525161005,27.50580634,-84.53183487
20170530160941,27.50585923,-83.94566022
20170525160905,27.50589063,-84.53177619
20170530161041,27.50595192,-83.94561254
20170525160805,27.50597491,-84.53171752
20170530161141,27.50604462,-83.94556487
20170525160705,27.50605919,-84.53165884
20170530161241,27.50613731,-83.94551719
20170525160605,27.50614347,-84.53160016
20170525160505,27.50622776,-84.53154149
20170530161341,27.50623001,-83.94546952
20170525160405,27.50631204,-84.53148281
20170530161441,27.5063227,-83.94542185
20170525160305,27.50639632,-84.53142413
20170530161541,27.5064154,-83.94537417
20170525160205,27.5064806,-84.53136546
20170530161641,27.50650809,-83.9453265
20170525160105,27.50656489,-84.53130678
20170530161741,27.50660079,-83.94527882
20170525160005,27.50664917,-84.5312481
20170530161841,27.50669348,-83.94523115
20170525155905,27.50673345,-84.53118943
20170530161941,27.50678617,-83.94518347
20170525155805,27.50681774,-84.53113075
20170530162041,27.50687887,-83.9451358
20170525155705,27.50690202,-84.53107207
20170530162141,27.50697156,-83.94508812
20170525155605,27.5069863,-84.53101339
20170530162241,27.50706426,-83.94504045
20170525155505,27.50707058,-84.53095472
20170525155405,27.50715487,-84.53089604
20170530162341,27.50715695,-83.94499277
20170525155305,27.50723915,-84.53083736
20170530162441,27.50724965,-83.9449451
20170525155205,27.50732343,-84.53077869
20170530162541,27.50734234,-83.94489742
20170525155105,27.50740772,-84.53072001
20170530162641,27.50743504,-83.94484975
20170525155005,27.507492,-84.53066133
20170530162741,27.50752773,-83.94480207
20170525154905,27.50757628,-84.53060266
20170530162841,27.50762043,-83.9447544
20170525154805,27.50766056,-84.53054398
20170530162941,27.50771312,-83.94470673
20170525154705,27.50774485,-84.5304853
20170530163041,27.50780582,-83.94465905
20170525154605,27.50782913,-84.53042663
20170530163141,27.50789851,-83.94461138
20170525154505,27.50791341,-84.53036795
20170530163241,27.5079912,-83.9445637
20170525154405,27.50799769,-84.53030927
20170525154305,27.50808198,-84.5302506
20170530163341,27.5080839,-83.94451603
20170525154205,27.50816626,-84.53019192
20170530163441,27.50817659,-83.94446835
20170525154105,27.50825054,-84.53013324
20170530163541,27.50826929,-83.94442068
20170525154005,27.50833483,-84.53007457
20170530163641,27.50836198,-83.944373
20170525153905,27.50841911,-84.53001589
20170530163741,27.50845468,-83.94432533
20170525153805,27.50850339,-84.52995721
20170530163841,27.50854737,-83.94427765
20170525153705,27.50858767,-84.52989854
20170530163941,27.50864007,-83.94422998
20170525153605,27.50867196,-84.52983986
20170530164041,27.50873276,-83.9441823
20170525153505,27.50875624,-84.52978118
20170530164141,27.50882546,-83.94413463
20170525153405,27.50884052,-84.52972251
20170530164241,27.50891815,-83.94408695
20170525153305,27.50892481,-84.52966383
20170525153205,27.50900909,-84.52960515
20170530164341,27.50901085,-83.94403928
20170525153105,27.50909337,-84.52954648
20170530164441,27.50910354,-83.94399161
20170525153005,27.50917765,-84.5294878
20170530164541,27.50919623,-83.94394393
20170525152905,27.50926194,-84.52942912
20170530164641,27.50928893,-83.94389626
20170525152805,27.50934622,-84.52937044
20170530164741,27.50938162,-83.94384858
20170525152705,27.5094305,-84.52931177
20170530164841,27.50947432,-83.94380091
20170525152605,27.50951478,-84.52925309
20170530164941,27.50956701,-83.94375323
20170525152505,27.50959907,-84.52919441
20170530165041,27.50965971,-83.94370556
20170525152405,27.50968335,-84.52913574
20170530165141,27.5097524,-83.94365788
20170525152305,27.50976763,-84.52907706
20170530165241,27.5098451,-83.94361021
20170525152205,27.50985192,-84.52901838
20170525152105,27.5099362,-84.52895971
20170530165341,27.50993779,-83.94356253
20170525152005,27.51002048,-84.52890103
20170530165441,27.51003049,-83.94351486
20170525151905,27.51010476,-84.52884235
20170530165541,27.51012318,-83.94346718
20170525151805,27.51018905,-84.52878368
20170530165641,27.51021587,-83.94341951
20170525151619,27.51027333,-84.528725
20170525151705,27.51027333,-84.528725
20170530165741,27.51030857,-83.94337183
20170530165841,27.51040126,-83.94332416
20170530165941,27.51049396,-83.94327648
20170525151519,27.51054035,-84.52871548
20170530170041,27.51058665,-83.94322881
20170530170141,27.51067935,-83.94318114
20170530170241,27.51077204,-83.94313346
20170525151419,27.51080738,-84.52870595
20170530170341,27.51086474,-83.94308579
20170530170441,27.51095743,-83.94303811
20170530170541,27.51105013,-83.94299044
20170525151319,27.5110744,-84.52869643
20170530170641,27.51114282,-83.94294276
20170530170741,27.51123552,-83.94289509
20170530170841,27.51132821,-83.94284741
20170525151219,27.51134143,-84.52868691
20170530170941,27.5114209,-83.94279974
20170530171041,27.5115136,-83.94275206
20170530171141,27.51160629,-83.94270439
20170525151119,27.51160845,-84.52867738
20170530171241,27.51169899,-83.94265671
20170530171341,27.51179168,-83.94260904
20170525151019,27.51187548,-84.52866786
20170530171441,27.51188438,-83.94256136
20170530171541,27.51197707,-83.94251369
20170530171641,27.51206977,-83.94246602
20170525150919,27.5121425,-84.52865834
20170530171741,27.51216246,-83.94241834
20170530171841,27.51225516,-83.94237067
20170530171941,27.51234785,-83.94232299
20170525150819,27.51240952,-84.52864881
20170530172041,27.51244055,-83.94227532
20170530172141,27.51253324,-83.94222764
20170530172241,27.51262593,-83.94217997
20170525150719,27.51267655,-84.52863929
20170530172341,27.51271863,-83.94213229
20170530172441,27.51281132,-83.94208462
20170530172541,27.51290402,-83.94203694
20170525150619,27.51294357,-84.52862976
20170530172641,27.51299671,-83.94198927
20170530172741,27.51308941,-83.94194159
20170530172841,27.5131821,-83.94189392
20170525150519,27.5132106,-84.52862024
20170530172941,27.5132748,-83.94184624
20170530173041,27.51336749,-83.94179857
20170530173141,27.51346019,-83.9417509
20170525150419,27.51347762,-84.52861072
20170530173241,27.51355288,-83.94170322
20170530181637,27.51355667,-83.94140667
20170530181652,27.51355667,-83.94140667
20170530181752,27.51364377,-83.94137558
20170530173341,27.51364558,-83.94165555
20170530181537,27.51372945,-83.94133745
20170530181852,27.51373088,-83.9413445
20170530173441,27.51373827,-83.94160787
20170525150319,27.51374465,-84.52860119
20170530181952,27.51381798,-83.94131341
20170530173541,27.51383096,-83.9415602
20170530181437,27.51390222,-83.94126822
20170530182052,27.51390508,-83.94128232
20170530173641,27.51392366,-83.94151252
20170530182152,27.51399219,-83.94125123
20170525150148,27.51401167,-84.52859167
20170525150219,27.51401167,-84.52859167
20170530173741,27.51401635,-83.94146485
20170530181337,27.514075,-83.941199
20170530182252,27.51407929,-83.94122015
20170525150048,27.51408457,-84.52856568
20170530173841,27.51410905,-83.94141717
20170525145948,27.51415747,-84.52853968
20170530182352,27.5141664,-83.94118906
20170530173941,27.51420174,-83.9413695
20170525145848,27.51423037,-84.52851369
20170530181237,27.51424778,-83.94112978
20170530182452,27.5142535,-83.94115797
20170530174041,27.51429444,-83.94132182
20170525145748,27.51430328,-84.52848769
20170530182552,27.5143406,-83.94112688
20170525145648,27.51437618,-84.5284617
20170530174141,27.51438713,-83.94127415
20170530181137,27.51442056,-83.94106056
20170530182652,27.51442771,-83.9410958
20170525145548,27.51444908,-84.52843571
20170530174241,27.51447983,-83.94122647
20170530182752,27.51451481,-83.94106471
20170525145448,27.51452198,-84.52840971
20170530174341,27.51457252,-83.9411788
20170530181037,27.51459333,-83.94099133
20170525145348,27.51459488,-84.52838372
20170530182852,27.51460191,-83.94103362
20170530174441,27.51466522,-83.94113112
20170525145248,27.51466778,-84.52835772
20170530182952,27.51468902,-83.94100253
20170525145148,27.51474069,-84.52833173
20170530174541,27.51475791,-83.94108345
20170530180937,27.51476611,-83.94092211
20170530183052,27.51477612,-83.94097145
20170525145048,27.51481359,-84.52830574
20170530174641,27.51485061,-83.94103578
20170530183152,27.51486322,-83.94094036
20170525144948,27.51488649,-84.52827974
20170530180837,27.51493889,-83.94085289
20170530174741,27.5149433,-83.9409881
20170530183252,27.51495033,-83.94090927
20170525144848,27.51495939,-84.52825375
20170525144748,27.51503229,-84.52822775
20170530174841,27.51503599,-83.94094043
20170530183352,27.51503743,-83.94087818
20170525144648,27.51510519,-84.52820176
20170530180737,27.51511167,-83.94078367
20170530183452,27.51512454,-83.9408471
20170530174941,27.51512869,-83.94089275
20170525144548,27.5151781,-84.52817577
20170530183552,27.51521164,-83.94081601
20170530175041,27.51522138,-83.94084508
20170525144448,27.515251,-84.52814977
20170530180637,27.51528444,-83.94071444
20170530183652,27.51529874,-83.94078492
20170530175141,27.51531408,-83.9407974
20170525144348,27.5153239,-84.52812378
20170530183752,27.51538585,-83.94075383
20170525144248,27.5153968,-84.52809778
20170530175241,27.51540677,-83.94074973
20170530180537,27.51545722,-83.94064522
20170525144148,27.5154697,-84.52807179
20170530183852,27.51547295,-83.94072275
20170530175341,27.51549947,-83.94070205
20170525144048,27.5155426,-84.5280458
20170530183952,27.51556005,-83.94069166
20170530175441,27.51559216,-83.94065438
20170525143948,27.5156155,-84.5280198
20170530180437,27.51563,-83.940576
20170530184052,27.51564716,-83.94066057
20170530175541,27.51568486,-83.9406067
20170525143848,27.51568841,-84.52799381
20170530184152,27.51573426,-83.94062948
20170525143748,27.51576131,-84.52796781
20170530175641,27.51577755,-83.94055903
20170530180337,27.51580278,-83.94050678
20170530184252,27.51582137,-83.9405984
20170525143648,27.51583421,-84.52794182
20170530175741,27.51587025,-83.94051135
20170525143548,27.51590711,-84.52791583
20170530184352,27.51590847,-83.94056731
20170530175841,27.51596294,-83.94046368
20170530180237,27.51597555,-83.94043755
20170525143448,27.51598001,-84.52788983
20170530184452,27.51599557,-83.94053622
20170525143348,27.51605291,-84.52786384
20170530175941,27.51605564,-83.940416
20170530184552,27.51608268,-83.94050513
20170525143248,27.51612582,-84.52783784
20170530180041,27.51614833,-83.94036833
20170530180137,27.51614833,-83.94036833
20170530184652,27.51616978,-83.94047405
20170525143148,27.51619872,-84.52781185
20170530184752,27.51625688,-83.94044296
20170525143048,27.51627162,-84.52778586
20170530184852,27.51634399,-83.94041187
20170525142948,27.51634452,-84.52775986
20170525142848,27.51641742,-84.52773387
20170530184952,27.51643109,-83.94038078
20170525142748,27.51649032,-84.52770787
20170530185052,27.51651819,-83.9403497
20170525142648,27.51656322,-84.52768188
20170530185152,27.5166053,-83.94031861
20170525142548,27.51663613,-84.52765589
20170530185252,27.5166924,-83.94028752
20170525142448,27.51670903,-84.52762989
20170530185352,27.51677951,-83.94025643
20170525142348,27.51678193,-84.5276039
20170525142248,27.51685483,-84.5275779
20170530185452,27.51686661,-83.94022535
20170525142148,27.51692773,-84.52755191
20170530185552,27.51695371,-83.94019426
20170525142048,27.51700063,-84.52752592
20170530185652,27.51704082,-83.94016317
20170525141948,27.51707354,-84.52749992
20170530185752,27.51712792,-83.94013209
20170525141848,27.51714644,-84.52747393
20170530185852,27.51721502,-83.940101
20170525141748,27.51721934,-84.52744794
20170525141648,27.51729224,-84.52742194
20170530185952,27.51730213,-83.94006991
20170525141548,27.51736514,-84.52739595
20170530190052,27.51738923,-83.94003882
20170525141448,27.51743804,-84.52736995
20170530190152,27.51747633,-83.94000774
20170525141348,27.51751095,-84.52734396
20170530190252,27.51756344,-83.93997665
20170525141248,27.51758385,-84.52731797
20170530190352,27.51765054,-83.93994556
20170525141148,27.51765675,-84.52729197
20170525141048,27.51772965,-84.52726598
20170530190452,27.51773765,-83.93991447
20170525140948,27.51780255,-84.52723998
20170530190552,27.51782475,-83.93988339
20170525140848,27.51787545,-84.52721399
20170530190652,27.51791185,-83.9398523
20170525140748,27.51794835,-84.527188
20170530190752,27.51799896,-83.93982121
20170525140648,27.51802126,-84.527162
20170530190852,27.51808606,-83.93979012
20170525140548,27.51809416,-84.52713601
20170525140448,27.51816706,-84.52711001
20170530190952,27.51817316,-83.93975904
20170525140348,27.51823996,-84.52708402
20170530191052,27.51826027,-83.93972795
20170525140248,27.51831286,-84.52705803
20170530191152,27.51834737,-83.93969686
20170525140148,27.51838576,-84.52703203
20170530191252,27.51843447,-83.93966577
20170525140048,27.51845867,-84.52700604
20170530191352,27.51852158,-83.93963469
20170525135948,27.51853157,-84.52698004
20170525135848,27.51860447,-84.52695405
20170530191452,27.51860868,-83.9396036
20170525135748,27.51867737,-84.52692806
20170530191552,27.51869579,-83.93957251
20170525135648,27.51875027,-84.52690206
20170530191652,27.51878289,-83.93954142
20170525135548,27.51882317,-84.52687607
20170530191752,27.51886999,-83.93951034
20170525135448,27.51889607,-84.52685007
20170530191852,27.5189571,-83.93947925
20170525135348,27.51896898,-84.52682408
20170525135248,27.51904188,-84.52679809
20170530191952,27.5190442,-83.93944816
20170525135148,27.51911478,-84.52677209
20170530192052,27.5191313,-83.93941707
20170525135048,27.51918768,-84.5267461
20170530192152,27.51921841,-83.93938599
20170525134948,27.51926058,-84.5267201
20170530192252,27.51930551,-83.9393549
20170525134848,27.51933348,-84.52669411
20170530192352,27.51939262,-83.93932381
20170525134748,27.51940639,-84.52666812
20170525134648,27.51947929,-84.52664212
20170530192452,27.51947972,-83.93929272
20170525134548,27.51955219,-84.52661613
20170530192552,27.51956682,-83.93926164
20170525134448,27.51962509,-84.52659013
20170530192652,27.51965393,-83.93923055
20170525134348,27.51969799,-84.52656414
20170530192752,27.51974103,-83.93919946
20170525134248,27.51977089,-84.52653815
20170530192852,27.51982813,-83.93916837
20170525134148,27.5198438,-84.52651215
20170530192952,27.51991524,-83.93913729
20170525134048,27.5199167,-84.52648616
20170525133948,27.5199896,-84.52646016
20170530193052,27.52000234,-83.9391062
20170525133848,27.5200625,-84.52643417
20170530193152,27.52008944,-83.93907511
20170525133748,27.5201354,-84.52640818
20170530193252,27.52017655,-83.93904402
20170525133648,27.5202083,-84.52638218
20170530193352,27.52026365,-83.93901294
20170525133548,27.5202812,-84.52635619
20170530193452,27.52035076,-83.93898185
20170525133448,27.52035411,-84.52633019
20170525133348,27.52042701,-84.5263042
20170530193552,27.52043786,-83.93895076
20170525133248,27.52049991,-84.52627821
20170530193652,27.52052496,-83.93891967
20170525133148,27.52057281,-84.52625221
20170530193752,27.52061207,-83.93888859
20170525133048,27.52064571,-84.52622622
20170530193852,27.52069917,-83.9388575
20170525132948,27.52071861,-84.52620022
20170530193952,27.52078627,-83.93882641
20170525132848,27.52079152,-84.52617423
20170525132748,27.52086442,-84.52614824
20170530194052,27.52087338,-83.93879533
20170525132648,27.52093732,-84.52612224
20170530194152,27.52096048,-83.93876424
20170525132548,27.52101022,-84.52609625
20170530194252,27.52104758,-83.93873315
20170525132448,27.52108312,-84.52607025
20170530194352,27.52113469,-83.93870206
20170525132348,27.52115602,-84.52604426
20170530194452,27.52122179,-83.93867098
20170525132248,27.52122893,-84.52601827
20170525132148,27.52130183,-84.52599227
20170530194552,27.5213089,-83.93863989
20170525132048,27.52137473,-84.52596628
20170530194652,27.521396,-83.9386088
20170525131948,27.52144763,-84.52594028
20170530194752,27.5214831,-83.93857771
20170525131848,27.52152053,-84.52591429
20170530194852,27.52157021,-83.93854663
20170525131748,27.52159343,-84.5258883
20170530194952,27.52165731,-83.93851554
20170525131648,27.52166633,-84.5258623
20170525131548,27.52173924,-84.52583631
20170530195052,27.52174441,-83.93848445
20170525131448,27.52181214,-84.52581031
20170530195152,27.52183152,-83.93845336
20170525131348,27.52188504,-84.52578432
20170530195252,27.52191862,-83.93842228
20170525131248,27.52195794,-84.52575833
20170530195352,27.52200572,-83.93839119
20170525131148,27.52203084,-84.52573233
20170530195452,27.52209283,-83.9383601
20170525131048,27.52210374,-84.52570634
20170525130948,27.52217665,-84.52568034
20170530195552,27.52217993,-83.93832901
20170525130848,27.52224955,-84.52565435
20170530195652,27.52226704,-83.93829793
20170525130748,27.52232245,-84.52562836
20170530195752,27.52235414,-83.93826684
20170525130648,27.52239535,-84.52560236
20170530195852,27.52244124,-83.93823575
20170525130548,27.52246825,-84.52557637
20170530195952,27.52252835,-83.93820466
20170525130448,27.52254115,-84.52555037
20170525130348,27.52261405,-84.52552438
20170530200052,27.52261545,-83.93817358
20170525130248,27.52268696,-84.52549839
20170530200152,27.52270255,-83.93814249
20170525130148,27.52275986,-84.52547239
20170530200252,27.52278966,-83.9381114
20170525130048,27.52283276,-84.5254464
20170530200352,27.52287676,-83.93808031
20170525125948,27.52290566,-84.5254204
20170530200452,27.52296387,-83.93804923
20170525125848,27.52297856,-84.52539441
20170530200552,27.52305097,-83.93801814
20170525125748,27.52305146,-84.52536842
20170525125648,27.52312437,-84.52534242
20170530200652,27.52313807,-83.93798705
20170525125548,27.52319727,-84.52531643
20170530200752,27.52322518,-83.93795596
20170525125448,27.52327017,-84.52529044
20170530200852,27.52331228,-83.93792488
20170525125348,27.52334307,-84.52526444
20170530200952,27.52339938,-83.93789379
20170525125248,27.52341597,-84.52523845
20170530201052,27.52348649,-83.9378627
20170525125148,27.52348887,-84.52521245
20170525125048,27.52356178,-84.52518646
20170530201152,27.52357359,-83.93783161
20170525124948,27.52363468,-84.52516047
20170530201252,27.52366069,-83.93780053
20170525124848,27.52370758,-84.52513447
20170530201352,27.5237478,-83.93776944
20170525124748,27.52378048,-84.52510848
20170530201452,27.5238349,-83.93773835
20170525124648,27.52385338,-84.52508248
20170530201552,27.52392201,-83.93770726
20170525124548,27.52392628,-84.52505649
20170525124448,27.52399918,-84.5250305
20170530201652,27.52400911,-83.93767618
20170525124348,27.52407209,-84.5250045
20170530201752,27.52409621,-83.93764509
20170525124248,27.52414499,-84.52497851
20170530201852,27.52418332,-83.937614
20170525124148,27.52421789,-84.52495251
20170530201952,27.52427042,-83.93758292
20170525124048,27.52429079,-84.52492652
20170530202052,27.52435752,-83.93755183
20170525123948,27.52436369,-84.52490053
20170525123848,27.52443659,-84.52487453
20170530202152,27.52444463,-83.93752074
20170525123748,27.5245095,-84.52484854
20170530202252,27.52453173,-83.93748965
20170525123648,27.5245824,-84.52482254
20170530202352,27.52461883,-83.93745857
20170525123548,27.5246553,-84.52479655
20170530202452,27.52470594,-83.93742748
20170525123448,27.5247282,-84.52477056
20170530202552,27.52479304,-83.93739639
20170525123348,27.5248011,-84.52474456
20170525123248,27.524874,-84.52471857
20170530202652,27.52488015,-83.9373653
20170525123148,27.5249469,-84.52469257
20170530202752,27.52496725,-83.93733422
20170525123048,27.52501981,-84.52466658
20170530202852,27.52505435,-83.93730313
20170525122948,27.52509271,-84.52464059
20170530202952,27.52514146,-83.93727204
20170525122848,27.52516561,-84.52461459
20170530203052,27.52522856,-83.93724095
20170525122748,27.52523851,-84.5245886
20170525122648,27.52531141,-84.5245626
20170530203152,27.52531566,-83.93720987
20170525122548,27.52538431,-84.52453661
20170530203252,27.52540277,-83.93717878
20170525122448,27.52545722,-84.52451062
20170530203352,27.52548987,-83.93714769
20170525122348,27.52553012,-84.52448462
20170530203452,27.52557697,-83.9371166
20170525122248,27.52560302,-84.52445863
20170530203552,27.52566408,-83.93708552
20170525122148,27.52567592,-84.52443263
20170525122048,27.52574882,-84.52440664
20170530203652,27.52575118,-83.93705443
20170525121948,27.52582172,-84.52438065
20170530203752,27.52583829,-83.93702334
20170525121848,27.52589463,-84.52435465
20170530203852,27.52592539,-83.93699225
20170525121748,27.52596753,-84.52432866
20170530203952,27.52601249,-83.93696117
20170525121648,27.52604043,-84.52430266
20170530204052,27.5260996,-83.93693008
20170525121508,27.52611333,-84.52427667
20170525121548,27.52611333,-84.52427667
20170530211515,27.52612,-83.93988333
20170530211558,27.52612,-83.93988333
20170530204152,27.5261867,-83.93689899
20170530211658,27.52620071,-83.93989972
20170530211415,27.52624298,-83.93962797
20170530204252,27.5262738,-83.9368679
20170530211758,27.52628141,-83.93991612
20170530204352,27.52636091,-83.93683682
20170530211858,27.52636212,-83.93993251
20170530211315,27.52636595,-83.93937262
20170525121408,27.52641107,-84.52434465
20170530211958,27.52644283,-83.93994891
20170530204452,27.52644801,-83.93680573
20170530211215,27.52648893,-83.93911726
20170530212058,27.52652354,-83.9399653
20170530204552,27.52653512,-83.93677464
20170530212158,27.52660424,-83.93998169
20170530211115,27.52661191,-83.9388619
20170530204652,27.52662222,-83.93674355
20170530212258,27.52668495,-83.93999809
20170525121308,27.52670881,-84.52441262
20170530204752,27.52670932,-83.93671247
20170530211015,27.52673488,-83.93860654
20170530212358,27.52676566,-83.94001448
20170530204852,27.52679643,-83.93668138
20170530212458,27.52684636,-83.94003088
20170530210915,27.52685786,-83.93835119
20170530204952,27.52688353,-83.93665029
20170530212558,27.52692707,-83.94004727
20170530205052,27.52697063,-83.9366192
