1074315311,20161117T125856,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T132958,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T133359,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T133759,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T134159,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T134559,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T134959,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T135359,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T135759,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T140159,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T140559,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T140959,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T141359,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T141759,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T142159,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T142559,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T142959,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T143359,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T143759,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T144159,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T144559,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T144959,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T145359,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T145759,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T150159,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T150559,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T150959,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T151359,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T151759,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T152159,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T152559,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T152959,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T153359,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T153759,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T154159,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T154559,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T154959,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T155359,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T155759,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T160159,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T160559,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T160959,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T161359,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T161759,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T162159,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T162559,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T162959,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T163359,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T163759,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T164159,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T164559,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T164959,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T165359,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T165759,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T170159,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T170559,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T170959,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T171359,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T171759,0,,,,,,,,,,,,,,,,,,,
1074315311,20161117T172159,0,,,,,,,,,,,,,,,,,,,
