0071.DSG_RAWD_HMS_01_00_00__DMY_28_09_17.wav,20170928T010000Z,1,3.69E+01,,
0072.DSG_RAWD_HMS_01_10_00__DMY_28_09_17.wav,20170928T011000Z,0,,,
0073.DSG_RAWD_HMS_01_20_00__DMY_28_09_17.wav,20170928T012000Z,0,,,
0074.DSG_RAWD_HMS_01_30_00__DMY_28_09_17.wav,20170928T013000Z,0,,,
0075.DSG_RAWD_HMS_01_40_00__DMY_28_09_17.wav,20170928T014000Z,0,,,
0076.DSG_RAWD_HMS_01_50_00__DMY_28_09_17.wav,20170928T015000Z,0,,,
0077.DSG_RAWD_HMS_02_00_00__DMY_28_09_17.wav,20170928T020000Z,0,,,
0078.DSG_RAWD_HMS_02_10_00__DMY_28_09_17.wav,20170928T021000Z,0,,,
0079.DSG_RAWD_HMS_02_20_00__DMY_28_09_17.wav,20170928T022000Z,0,,,
0080.DSG_RAWD_HMS_02_30_00__DMY_28_09_17.wav,20170928T023000Z,0,,,
0081.DSG_RAWD_HMS_02_40_00__DMY_28_09_17.wav,20170928T024000Z,1,3.77E+01,,
0082.DSG_RAWD_HMS_02_50_00__DMY_28_09_17.wav,20170928T025000Z,0,,,
0083.DSG_RAWD_HMS_03_00_00__DMY_28_09_17.wav,20170928T030000Z,0,,,
0084.DSG_RAWD_HMS_03_10_00__DMY_28_09_17.wav,20170928T031000Z,1,5.35E+00,,
0085.DSG_RAWD_HMS_03_20_00__DMY_28_09_17.wav,20170928T032000Z,0,,,
0086.DSG_RAWD_HMS_03_30_00__DMY_28_09_17.wav,20170928T033000Z,0,,,
0087.DSG_RAWD_HMS_03_40_00__DMY_28_09_17.wav,20170928T034000Z,0,,,
0088.DSG_RAWD_HMS_03_50_00__DMY_28_09_17.wav,20170928T035000Z,0,,,
0089.DSG_RAWD_HMS_04_00_00__DMY_28_09_17.wav,20170928T040000Z,0,,,
0090.DSG_RAWD_HMS_04_10_00__DMY_28_09_17.wav,20170928T041000Z,0,,,
0091.DSG_RAWD_HMS_04_20_00__DMY_28_09_17.wav,20170928T042000Z,0,,,
0092.DSG_RAWD_HMS_04_30_00__DMY_28_09_17.wav,20170928T043000Z,0,,,
0093.DSG_RAWD_HMS_04_40_00__DMY_28_09_17.wav,20170928T044000Z,0,,,
0094.DSG_RAWD_HMS_04_50_00__DMY_28_09_17.wav,20170928T045000Z,0,,,
0095.DSG_RAWD_HMS_05_00_00__DMY_28_09_17.wav,20170928T050000Z,0,,,
0096.DSG_RAWD_HMS_05_10_00__DMY_28_09_17.wav,20170928T051000Z,1,1.73E+01,,
0097.DSG_RAWD_HMS_05_20_00__DMY_28_09_17.wav,20170928T052000Z,1,1.99E+01,,
0098.DSG_RAWD_HMS_05_30_00__DMY_28_09_17.wav,20170928T053000Z,0,,,
0099.DSG_RAWD_HMS_05_40_00__DMY_28_09_17.wav,20170928T054000Z,0,,,
0100.DSG_RAWD_HMS_05_50_00__DMY_28_09_17.wav,20170928T055000Z,0,,,
0101.DSG_RAWD_HMS_06_00_00__DMY_28_09_17.wav,20170928T060000Z,0,,,
0102.DSG_RAWD_HMS_06_10_00__DMY_28_09_17.wav,20170928T061000Z,0,,,
0103.DSG_RAWD_HMS_06_20_00__DMY_28_09_17.wav,20170928T062000Z,0,,,
0104.DSG_RAWD_HMS_06_30_00__DMY_28_09_17.wav,20170928T063000Z,0,,,
0105.DSG_RAWD_HMS_06_40_00__DMY_28_09_17.wav,20170928T064000Z,0,,,
0106.DSG_RAWD_HMS_06_50_00__DMY_28_09_17.wav,20170928T065000Z,0,,,
0107.DSG_RAWD_HMS_07_00_00__DMY_28_09_17.wav,20170928T070000Z,0,,,
0108.DSG_RAWD_HMS_07_10_00__DMY_28_09_17.wav,20170928T071000Z,0,,,
0109.DSG_RAWD_HMS_07_20_00__DMY_28_09_17.wav,20170928T072000Z,0,,,
0110.DSG_RAWD_HMS_07_30_00__DMY_28_09_17.wav,20170928T073000Z,0,,,
0111.DSG_RAWD_HMS_07_40_00__DMY_28_09_17.wav,20170928T074000Z,0,,,
0112.DSG_RAWD_HMS_07_50_00__DMY_28_09_17.wav,20170928T075000Z,0,,,
0113.DSG_RAWD_HMS_08_00_00__DMY_28_09_17.wav,20170928T080000Z,0,,,
0114.DSG_RAWD_HMS_08_10_00__DMY_28_09_17.wav,20170928T081000Z,1,2.40E+00,,
0115.DSG_RAWD_HMS_08_20_00__DMY_28_09_17.wav,20170928T082000Z,0,,,
0116.DSG_RAWD_HMS_08_30_00__DMY_28_09_17.wav,20170928T083000Z,0,,,
0117.DSG_RAWD_HMS_08_40_00__DMY_28_09_17.wav,20170928T084000Z,0,,,
0118.DSG_RAWD_HMS_08_50_00__DMY_28_09_17.wav,20170928T085000Z,1,2.98E+01,,
0119.DSG_RAWD_HMS_09_00_00__DMY_28_09_17.wav,20170928T090000Z,1,4.19E+01,,
0120.DSG_RAWD_HMS_09_10_00__DMY_28_09_17.wav,20170928T091000Z,0,,,
0121.DSG_RAWD_HMS_09_20_00__DMY_28_09_17.wav,20170928T092000Z,0,,,
0122.DSG_RAWD_HMS_09_30_00__DMY_28_09_17.wav,20170928T093000Z,1,1.41E+01,,
0123.DSG_RAWD_HMS_09_40_00__DMY_28_09_17.wav,20170928T094000Z,0,,,
0124.DSG_RAWD_HMS_09_50_00__DMY_28_09_17.wav,20170928T095000Z,0,,,
0125.DSG_RAWD_HMS_10_00_00__DMY_28_09_17.wav,20170928T100000Z,0,,,
0126.DSG_RAWD_HMS_10_10_00__DMY_28_09_17.wav,20170928T101000Z,0,,,
0127.DSG_RAWD_HMS_10_20_00__DMY_28_09_17.wav,20170928T102000Z,0,,,
0128.DSG_RAWD_HMS_10_30_00__DMY_28_09_17.wav,20170928T103000Z,0,,,
0129.DSG_RAWD_HMS_10_40_00__DMY_28_09_17.wav,20170928T104000Z,0,,,
0130.DSG_RAWD_HMS_10_50_00__DMY_28_09_17.wav,20170928T105000Z,0,,,
0131.DSG_RAWD_HMS_11_00_00__DMY_28_09_17.wav,20170928T110000Z,0,,,
0132.DSG_RAWD_HMS_11_10_00__DMY_28_09_17.wav,20170928T111000Z,0,,,
0133.DSG_RAWD_HMS_11_20_00__DMY_28_09_17.wav,20170928T112000Z,1,3.44E+01,,
0134.DSG_RAWD_HMS_11_30_00__DMY_28_09_17.wav,20170928T113000Z,0,,,
0135.DSG_RAWD_HMS_11_40_00__DMY_28_09_17.wav,20170928T114000Z,0,,,
0136.DSG_RAWD_HMS_11_50_00__DMY_28_09_17.wav,20170928T115000Z,0,,,
0137.DSG_RAWD_HMS_12_00_00__DMY_28_09_17.wav,20170928T120000Z,0,,,
0138.DSG_RAWD_HMS_12_10_00__DMY_28_09_17.wav,20170928T121000Z,3,1.27E+01,2.28E+01,5.87E+01
0139.DSG_RAWD_HMS_12_20_00__DMY_28_09_17.wav,20170928T122000Z,1,4.86E+01,,
0140.DSG_RAWD_HMS_12_30_00__DMY_28_09_17.wav,20170928T123000Z,0,,,
0141.DSG_RAWD_HMS_12_40_00__DMY_28_09_17.wav,20170928T124000Z,0,,,
0142.DSG_RAWD_HMS_12_50_00__DMY_28_09_17.wav,20170928T125000Z,0,,,
0143.DSG_RAWD_HMS_13_00_00__DMY_28_09_17.wav,20170928T130000Z,1,4.44E+01,,
0144.DSG_RAWD_HMS_13_10_00__DMY_28_09_17.wav,20170928T131000Z,0,,,
0145.DSG_RAWD_HMS_13_20_00__DMY_28_09_17.wav,20170928T132000Z,0,,,
0146.DSG_RAWD_HMS_13_30_00__DMY_28_09_17.wav,20170928T133000Z,1,4.64E+01,,
0147.DSG_RAWD_HMS_13_40_00__DMY_28_09_17.wav,20170928T134000Z,0,,,
0148.DSG_RAWD_HMS_13_50_00__DMY_28_09_17.wav,20170928T135000Z,0,,,
0149.DSG_RAWD_HMS_14_00_00__DMY_28_09_17.wav,20170928T140000Z,0,,,
0150.DSG_RAWD_HMS_14_10_00__DMY_28_09_17.wav,20170928T141000Z,0,,,
0151.DSG_RAWD_HMS_14_20_00__DMY_28_09_17.wav,20170928T142000Z,0,,,
0152.DSG_RAWD_HMS_14_30_00__DMY_28_09_17.wav,20170928T143000Z,0,,,
0153.DSG_RAWD_HMS_14_40_00__DMY_28_09_17.wav,20170928T144000Z,0,,,
0154.DSG_RAWD_HMS_14_50_00__DMY_28_09_17.wav,20170928T145000Z,0,,,
0155.DSG_RAWD_HMS_15_00_00__DMY_28_09_17.wav,20170928T150000Z,0,,,
0156.DSG_RAWD_HMS_15_10_00__DMY_28_09_17.wav,20170928T151000Z,1,2.05E+01,,
0157.DSG_RAWD_HMS_15_20_00__DMY_28_09_17.wav,20170928T152000Z,0,,,
0158.DSG_RAWD_HMS_15_30_00__DMY_28_09_17.wav,20170928T153000Z,0,,,
0159.DSG_RAWD_HMS_15_40_00__DMY_28_09_17.wav,20170928T154000Z,0,,,
0160.DSG_RAWD_HMS_15_50_00__DMY_28_09_17.wav,20170928T155000Z,0,,,
0161.DSG_RAWD_HMS_16_00_00__DMY_28_09_17.wav,20170928T160000Z,0,,,
0162.DSG_RAWD_HMS_16_10_00__DMY_28_09_17.wav,20170928T161000Z,0,,,
0163.DSG_RAWD_HMS_16_20_00__DMY_28_09_17.wav,20170928T162000Z,0,,,
0164.DSG_RAWD_HMS_16_30_00__DMY_28_09_17.wav,20170928T163000Z,0,,,
0165.DSG_RAWD_HMS_16_40_00__DMY_28_09_17.wav,20170928T164000Z,0,,,
0166.DSG_RAWD_HMS_16_50_00__DMY_28_09_17.wav,20170928T165000Z,0,,,
0167.DSG_RAWD_HMS_17_00_00__DMY_28_09_17.wav,20170928T170000Z,0,,,
0168.DSG_RAWD_HMS_17_10_00__DMY_28_09_17.wav,20170928T171000Z,1,4.44E+01,,
0169.DSG_RAWD_HMS_17_20_00__DMY_28_09_17.wav,20170928T172000Z,1,5.58E+01,,
0170.DSG_RAWD_HMS_17_30_00__DMY_28_09_17.wav,20170928T173000Z,0,,,
0171.DSG_RAWD_HMS_17_40_00__DMY_28_09_17.wav,20170928T174000Z,0,,,
0172.DSG_RAWD_HMS_17_50_00__DMY_28_09_17.wav,20170928T175000Z,0,,,
0173.DSG_RAWD_HMS_18_00_00__DMY_28_09_17.wav,20170928T180000Z,0,,,
0174.DSG_RAWD_HMS_18_10_00__DMY_28_09_17.wav,20170928T181000Z,0,,,
0175.DSG_RAWD_HMS_18_20_00__DMY_28_09_17.wav,20170928T182000Z,0,,,
0176.DSG_RAWD_HMS_18_30_00__DMY_28_09_17.wav,20170928T183000Z,0,,,
0177.DSG_RAWD_HMS_18_40_00__DMY_28_09_17.wav,20170928T184000Z,0,,,
0178.DSG_RAWD_HMS_18_50_00__DMY_28_09_17.wav,20170928T185000Z,0,,,
0179.DSG_RAWD_HMS_19_00_00__DMY_28_09_17.wav,20170928T190000Z,0,,,
0180.DSG_RAWD_HMS_19_10_00__DMY_28_09_17.wav,20170928T191000Z,0,,,
0181.DSG_RAWD_HMS_19_20_00__DMY_28_09_17.wav,20170928T192000Z,0,,,
0182.DSG_RAWD_HMS_19_30_00__DMY_28_09_17.wav,20170928T193000Z,1,5.31E+01,,
0183.DSG_RAWD_HMS_19_40_00__DMY_28_09_17.wav,20170928T194000Z,0,,,
0184.DSG_RAWD_HMS_19_50_00__DMY_28_09_17.wav,20170928T195000Z,0,,,
0185.DSG_RAWD_HMS_20_00_00__DMY_28_09_17.wav,20170928T200000Z,0,,,
0186.DSG_RAWD_HMS_20_10_00__DMY_28_09_17.wav,20170928T201000Z,0,,,
0187.DSG_RAWD_HMS_20_20_00__DMY_28_09_17.wav,20170928T202000Z,0,,,
0188.DSG_RAWD_HMS_20_30_00__DMY_28_09_17.wav,20170928T203000Z,0,,,
0189.DSG_RAWD_HMS_20_40_00__DMY_28_09_17.wav,20170928T204000Z,0,,,
0190.DSG_RAWD_HMS_20_50_00__DMY_28_09_17.wav,20170928T205000Z,0,,,
0191.DSG_RAWD_HMS_21_00_00__DMY_28_09_17.wav,20170928T210000Z,0,,,
0192.DSG_RAWD_HMS_21_10_00__DMY_28_09_17.wav,20170928T211000Z,0,,,
0193.DSG_RAWD_HMS_21_20_00__DMY_28_09_17.wav,20170928T212000Z,0,,,
0194.DSG_RAWD_HMS_21_30_00__DMY_28_09_17.wav,20170928T213000Z,0,,,
0195.DSG_RAWD_HMS_21_40_00__DMY_28_09_17.wav,20170928T214000Z,0,,,
0196.DSG_RAWD_HMS_21_50_00__DMY_28_09_17.wav,20170928T215000Z,0,,,
0197.DSG_RAWD_HMS_22_00_00__DMY_28_09_17.wav,20170928T220000Z,0,,,
0198.DSG_RAWD_HMS_22_10_00__DMY_28_09_17.wav,20170928T221000Z,0,,,
0199.DSG_RAWD_HMS_22_20_00__DMY_28_09_17.wav,20170928T222000Z,0,,,
0200.DSG_RAWD_HMS_22_30_00__DMY_28_09_17.wav,20170928T223000Z,0,,,
0201.DSG_RAWD_HMS_22_40_00__DMY_28_09_17.wav,20170928T224000Z,0,,,
0202.DSG_RAWD_HMS_22_50_00__DMY_28_09_17.wav,20170928T225000Z,0,,,
0203.DSG_RAWD_HMS_23_00_00__DMY_28_09_17.wav,20170928T230000Z,0,,,
0204.DSG_RAWD_HMS_23_10_00__DMY_28_09_17.wav,20170928T231000Z,0,,,
0205.DSG_RAWD_HMS_23_20_00__DMY_28_09_17.wav,20170928T232000Z,0,,,
0206.DSG_RAWD_HMS_23_30_00__DMY_28_09_17.wav,20170928T233000Z,0,,,
0207.DSG_RAWD_HMS_23_40_00__DMY_28_09_17.wav,20170928T234000Z,0,,,
0208.DSG_RAWD_HMS_23_50_00__DMY_28_09_17.wav,20170928T235000Z,0,,,
0209.DSG_RAWD_HMS_00_00_00__DMY_29_09_17.wav,20170929T000000Z,0,,,
0210.DSG_RAWD_HMS_00_10_00__DMY_29_09_17.wav,20170929T001000Z,0,,,
0211.DSG_RAWD_HMS_00_20_00__DMY_29_09_17.wav,20170929T002000Z,0,,,
0212.DSG_RAWD_HMS_00_30_00__DMY_29_09_17.wav,20170929T003000Z,0,,,
0213.DSG_RAWD_HMS_00_40_00__DMY_29_09_17.wav,20170929T004000Z,0,,,
0214.DSG_RAWD_HMS_00_50_00__DMY_29_09_17.wav,20170929T005000Z,0,,,
0215.DSG_RAWD_HMS_01_00_00__DMY_29_09_17.wav,20170929T010000Z,0,,,
0216.DSG_RAWD_HMS_01_10_00__DMY_29_09_17.wav,20170929T011000Z,0,,,
0217.DSG_RAWD_HMS_01_20_00__DMY_29_09_17.wav,20170929T012000Z,1,5.26E+01,,
0218.DSG_RAWD_HMS_01_30_00__DMY_29_09_17.wav,20170929T013000Z,0,,,
0219.DSG_RAWD_HMS_01_40_00__DMY_29_09_17.wav,20170929T014000Z,0,,,
0220.DSG_RAWD_HMS_01_50_00__DMY_29_09_17.wav,20170929T015000Z,0,,,
0221.DSG_RAWD_HMS_02_00_00__DMY_29_09_17.wav,20170929T020000Z,0,,,
0222.DSG_RAWD_HMS_02_10_00__DMY_29_09_17.wav,20170929T021000Z,0,,,
0223.DSG_RAWD_HMS_02_20_00__DMY_29_09_17.wav,20170929T022000Z,0,,,
0224.DSG_RAWD_HMS_02_30_00__DMY_29_09_17.wav,20170929T023000Z,0,,,
0225.DSG_RAWD_HMS_02_40_00__DMY_29_09_17.wav,20170929T024000Z,0,,,
0226.DSG_RAWD_HMS_02_50_00__DMY_29_09_17.wav,20170929T025000Z,0,,,
0227.DSG_RAWD_HMS_03_00_00__DMY_29_09_17.wav,20170929T030000Z,0,,,
0228.DSG_RAWD_HMS_03_10_00__DMY_29_09_17.wav,20170929T031000Z,0,,,
0229.DSG_RAWD_HMS_03_20_00__DMY_29_09_17.wav,20170929T032000Z,0,,,
0230.DSG_RAWD_HMS_03_30_00__DMY_29_09_17.wav,20170929T033000Z,0,,,
0231.DSG_RAWD_HMS_03_40_00__DMY_29_09_17.wav,20170929T034000Z,0,,,
0232.DSG_RAWD_HMS_03_50_00__DMY_29_09_17.wav,20170929T035000Z,0,,,
0233.DSG_RAWD_HMS_04_00_00__DMY_29_09_17.wav,20170929T040000Z,0,,,
0234.DSG_RAWD_HMS_04_10_00__DMY_29_09_17.wav,20170929T041000Z,0,,,
0235.DSG_RAWD_HMS_04_20_00__DMY_29_09_17.wav,20170929T042000Z,0,,,
0236.DSG_RAWD_HMS_04_30_00__DMY_29_09_17.wav,20170929T043000Z,0,,,
0237.DSG_RAWD_HMS_04_40_00__DMY_29_09_17.wav,20170929T044000Z,0,,,
0238.DSG_RAWD_HMS_04_50_00__DMY_29_09_17.wav,20170929T045000Z,0,,,
0239.DSG_RAWD_HMS_05_00_00__DMY_29_09_17.wav,20170929T050000Z,0,,,
0240.DSG_RAWD_HMS_05_10_00__DMY_29_09_17.wav,20170929T051000Z,0,,,
0241.DSG_RAWD_HMS_05_20_00__DMY_29_09_17.wav,20170929T052000Z,0,,,
0242.DSG_RAWD_HMS_05_30_00__DMY_29_09_17.wav,20170929T053000Z,0,,,
0243.DSG_RAWD_HMS_05_40_00__DMY_29_09_17.wav,20170929T054000Z,0,,,
0244.DSG_RAWD_HMS_05_50_00__DMY_29_09_17.wav,20170929T055000Z,0,,,
0245.DSG_RAWD_HMS_06_00_00__DMY_29_09_17.wav,20170929T060000Z,0,,,
0246.DSG_RAWD_HMS_06_10_00__DMY_29_09_17.wav,20170929T061000Z,0,,,
0247.DSG_RAWD_HMS_06_20_00__DMY_29_09_17.wav,20170929T062000Z,0,,,
0248.DSG_RAWD_HMS_06_30_00__DMY_29_09_17.wav,20170929T063000Z,0,,,
0249.DSG_RAWD_HMS_06_40_00__DMY_29_09_17.wav,20170929T064000Z,0,,,
0250.DSG_RAWD_HMS_06_50_00__DMY_29_09_17.wav,20170929T065000Z,0,,,
0251.DSG_RAWD_HMS_07_00_00__DMY_29_09_17.wav,20170929T070000Z,0,,,
0252.DSG_RAWD_HMS_07_10_00__DMY_29_09_17.wav,20170929T071000Z,0,,,
0253.DSG_RAWD_HMS_07_20_00__DMY_29_09_17.wav,20170929T072000Z,0,,,
0254.DSG_RAWD_HMS_07_30_00__DMY_29_09_17.wav,20170929T073000Z,0,,,
0255.DSG_RAWD_HMS_07_40_00__DMY_29_09_17.wav,20170929T074000Z,0,,,
0256.DSG_RAWD_HMS_07_50_00__DMY_29_09_17.wav,20170929T075000Z,0,,,
0257.DSG_RAWD_HMS_08_00_00__DMY_29_09_17.wav,20170929T080000Z,0,,,
0258.DSG_RAWD_HMS_08_10_00__DMY_29_09_17.wav,20170929T081000Z,0,,,
0259.DSG_RAWD_HMS_08_20_00__DMY_29_09_17.wav,20170929T082000Z,0,,,
0260.DSG_RAWD_HMS_08_30_00__DMY_29_09_17.wav,20170929T083000Z,0,,,
0261.DSG_RAWD_HMS_08_40_00__DMY_29_09_17.wav,20170929T084000Z,0,,,
0262.DSG_RAWD_HMS_08_50_00__DMY_29_09_17.wav,20170929T085000Z,0,,,
0263.DSG_RAWD_HMS_09_00_00__DMY_29_09_17.wav,20170929T090000Z,0,,,
0264.DSG_RAWD_HMS_09_10_00__DMY_29_09_17.wav,20170929T091000Z,0,,,
0265.DSG_RAWD_HMS_09_20_00__DMY_29_09_17.wav,20170929T092000Z,0,,,
0266.DSG_RAWD_HMS_09_30_00__DMY_29_09_17.wav,20170929T093000Z,0,,,
0267.DSG_RAWD_HMS_09_40_00__DMY_29_09_17.wav,20170929T094000Z,0,,,
0268.DSG_RAWD_HMS_09_50_00__DMY_29_09_17.wav,20170929T095000Z,2,2.08E+01,5.18E+01,
0269.DSG_RAWD_HMS_10_00_00__DMY_29_09_17.wav,20170929T100000Z,0,,,
0270.DSG_RAWD_HMS_10_10_00__DMY_29_09_17.wav,20170929T101000Z,0,,,
0271.DSG_RAWD_HMS_10_20_00__DMY_29_09_17.wav,20170929T102000Z,0,,,
0272.DSG_RAWD_HMS_10_30_00__DMY_29_09_17.wav,20170929T103000Z,0,,,
0273.DSG_RAWD_HMS_10_40_00__DMY_29_09_17.wav,20170929T104000Z,0,,,
0274.DSG_RAWD_HMS_10_50_00__DMY_29_09_17.wav,20170929T105000Z,0,,,
0275.DSG_RAWD_HMS_11_00_00__DMY_29_09_17.wav,20170929T110000Z,0,,,
0276.DSG_RAWD_HMS_11_10_00__DMY_29_09_17.wav,20170929T111000Z,1,3.52E+01,,
0277.DSG_RAWD_HMS_11_20_00__DMY_29_09_17.wav,20170929T112000Z,0,,,
0278.DSG_RAWD_HMS_11_30_00__DMY_29_09_17.wav,20170929T113000Z,0,,,
0279.DSG_RAWD_HMS_11_40_00__DMY_29_09_17.wav,20170929T114000Z,0,,,
0280.DSG_RAWD_HMS_11_50_00__DMY_29_09_17.wav,20170929T115000Z,0,,,
0281.DSG_RAWD_HMS_12_00_00__DMY_29_09_17.wav,20170929T120000Z,0,,,
