File,Date,Count,0:10,,,,
2208,3/1/17 22:20,0,,,,,
2209,3/1/17 22:30,0,,,,,
2210,3/1/17 22:40,0,,,,,
2211,3/1/17 22:50,0,,,,,
2212,3/1/17 23:00,0,,,,,
,3/1/17 23:10,,,,,,
2214,3/1/17 23:20,0,,,,,
2215,3/1/17 23:30,0,,,,,
2216,3/1/17 23:40,0,,,,,
2217,3/1/17 23:50,0,,,,,
2218,3/2/17 0:00,0,,,,,
2219,3/2/17 0:10,0,,,,,
2220,3/2/17 0:20,0,,,,,
2221,3/2/17 0:30,0,,,,,
2222,3/2/17 0:40,0,,,,,
2223,3/2/17 0:50,0,,,,,
2224,3/2/17 1:00,0,,,,,
2225,3/2/17 1:10,0,,,,,
2226,3/2/17 1:20,0,,,,,
2227,3/2/17 1:30,0,,,,,
2228,3/2/17 1:40,0,,,,,
2229,3/2/17 1:50,0,,,,,
2230,3/2/17 2:00,0,,,,,
2231,3/2/17 2:10,0,,,,,
2232,3/2/17 2:20,0,,,,,
2233,3/2/17 2:30,0,,,,,
2234,3/2/17 2:40,0,,,,,
2235,3/2/17 2:50,0,,,,,
2236,3/2/17 3:00,0,,,,,
2237,3/2/17 3:10,0,,,,,
2238,3/2/17 3:20,0,,,,,
2239,3/2/17 3:30,0,,,,,
2240,3/2/17 3:40,0,,,,,
2241,3/2/17 3:50,0,,,,,
2242,3/2/17 4:00,0,,,,,
2243,3/2/17 4:10,0,,,,,
2244,3/2/17 4:20,0,,,,,
2245,3/2/17 4:30,0,,,,,
2246,3/2/17 4:40,0,,,,,
2247,3/2/17 4:50,0,,,,,
2248,3/2/17 5:00,0,,,,,
2249,3/2/17 5:10,0,,,,,
2250,3/2/17 5:20,0,,,,,
2251,3/2/17 5:30,0,,,,,
2252,3/2/17 5:40,0,,,,,
2253,3/2/17 5:50,0,,,,,
2254,3/2/17 6:00,0,,,,,
2255,3/2/17 6:10,0,,,,,
2256,3/2/17 6:20,0,,,,,
2257,3/2/17 6:30,0,,,,,
2258,3/2/17 6:40,0,,,,,
2259,3/2/17 6:50,0,,,,,
2260,3/2/17 7:00,0,,,,,
2261,3/2/17 7:10,0,,,,,
2262,3/2/17 7:20,0,,,,,
2263,3/2/17 7:30,0,,,,,
2264,3/2/17 7:40,0,,,,,
2265,3/2/17 7:50,0,,,,,
2266,3/2/17 8:00,0,,,,,
2267,3/2/17 8:10,0,,,,,
2268,3/2/17 8:20,0,,,,,
2269,3/2/17 8:30,0,,,,,
2270,3/2/17 8:40,0,,,,,
2271,3/2/17 8:50,0,,,,,
2272,3/2/17 9:00,0,,,,,
2273,3/2/17 9:10,0,,,,,
2274,3/2/17 9:20,0,,,,,
2275,3/2/17 9:30,0,,,,,
2276,3/2/17 9:40,0,,,,,
2277,3/2/17 9:50,0,,,,,
2278,3/2/17 10:00,0,,,,,
2279,3/2/17 10:10,0,,,,,
2280,3/2/17 10:20,0,,,,,
2281,3/2/17 10:30,0,,,,,
2282,3/2/17 10:40,0,,,,,
2283,3/2/17 10:50,0,,,,,
2284,3/2/17 11:00,0,,,,,
2285,3/2/17 11:10,0,,,,,
2286,3/2/17 11:20,3,9.55E+00,2.41E+01,3.65E+01,,
2287,3/2/17 11:30,0,,,,,
2288,3/2/17 11:40,0,,,,,
2289,3/2/17 11:50,1,4.78E+01,,,,
2290,3/2/17 12:00,0,,,,,
2291,3/2/17 12:10,4,1.93E+01,3.42E+01,4.60E+01,5.47E+01,
2292,3/2/17 12:20,2,3.52E+01,5.44E+01,,,
2293,3/2/17 12:30,0,,,,,
2294,3/2/17 12:40,0,,,,,
2295,3/2/17 12:50,0,,,,,
2296,3/2/17 13:00,0,,,,,
2297,3/2/17 13:10,5,1.23E+00,7.53E+00,1.33E+01,3.71E+01,5.28E+01
2298,3/2/17 13:20,0,,,,,
2299,3/2/17 13:30,2,2.00E+01,3.10E+01,,,
,3/2/17 13:40,,,,,,
2301,3/2/17 13:50,0,,,,,
2302,3/2/17 14:00,0,,,,,
2303,3/2/17 14:10,0,,,,,
2304,3/2/17 14:20,0,,,,,
2305,3/2/17 14:30,0,,,,,
2306,3/2/17 14:40,0,,,,,
2307,3/2/17 14:50,0,,,,,
2308,3/2/17 15:00,0,,,,,
2309,3/2/17 15:10,0,,,,,
2310,3/2/17 15:20,0,,,,,
2311,3/2/17 15:30,0,,,,,
2312,3/2/17 15:40,0,,,,,
2313,3/2/17 15:50,0,,,,,
2314,3/2/17 16:00,0,,,,,
2315,3/2/17 16:10,0,,,,,
2316,3/2/17 16:20,0,,,,,
2317,3/2/17 16:30,0,,,,,
2318,3/2/17 16:40,0,,,,,
2319,3/2/17 16:50,0,,,,,
2320,3/2/17 17:00,0,,,,,
2321,3/2/17 17:10,0,,,,,
2322,3/2/17 17:20,0,,,,,
2323,3/2/17 17:30,0,,,,,
2324,3/2/17 17:40,0,,,,,
2325,3/2/17 17:50,0,,,,,
2326,3/2/17 18:00,0,,,,,
2327,3/2/17 18:10,0,,,,,
2328,3/2/17 18:20,0,,,,,
2329,3/2/17 18:30,0,,,,,
2330,3/2/17 18:40,0,,,,,
2331,3/2/17 18:50,0,,,,,
2332,3/2/17 19:00,0,,,,,
2333,3/2/17 19:10,0,,,,,
2334,3/2/17 19:20,0,,,,,
2335,3/2/17 19:30,0,,,,,
2336,3/2/17 19:40,0,,,,,
2337,3/2/17 19:50,0,,,,,
2338,3/2/17 20:00,0,,,,,
2339,3/2/17 20:10,0,,,,,
2340,3/2/17 20:20,0,,,,,
2341,3/2/17 20:30,0,,,,,
2342,3/2/17 20:40,0,,,,,
2343,3/2/17 20:50,0,,,,,
2344,3/2/17 21:00,0,,,,,
2345,3/2/17 21:10,0,,,,,
2346,3/2/17 21:20,0,,,,,
2347,3/2/17 21:30,0,,,,,
2348,3/2/17 21:40,0,,,,,
2349,3/2/17 21:50,0,,,,,
2350,3/2/17 22:00,0,,,,,
2351,3/2/17 22:10,0,,,,,
2352,3/2/17 22:20,0,,,,,
2353,3/2/17 22:30,0,,,,,
2354,3/2/17 22:40,0,,,,,
2355,3/2/17 22:50,0,,,,,
2356,3/2/17 23:00,0,,,,,
2357,3/2/17 23:10,0,,,,,
2358,3/2/17 23:20,0,,,,,
2359,3/2/17 23:30,0,,,,,
2360,3/2/17 23:40,0,,,,,
2361,3/2/17 23:50,0,,,,,
2362,3/3/17 0:00,0,,,,,
2363,3/3/17 0:10,0,,,,,
2364,3/3/17 0:20,0,,,,,
2365,3/3/17 0:30,0,,,,,
2366,3/3/17 0:40,0,,,,,
2367,3/3/17 0:50,0,,,,,
2368,3/3/17 1:00,0,,,,,
2369,3/3/17 1:10,0,,,,,
2370,3/3/17 1:20,0,,,,,
2371,3/3/17 1:30,0,,,,,
2372,3/3/17 1:40,0,,,,,
2373,3/3/17 1:50,0,,,,,
2374,3/3/17 2:00,0,,,,,
2375,3/3/17 2:10,0,,,,,
2376,3/3/17 2:20,0,,,,,
2377,3/3/17 2:30,0,,,,,
2378,3/3/17 2:40,0,,,,,
2379,3/3/17 2:50,0,,,,,
2380,3/3/17 3:00,0,,,,,
2381,3/3/17 3:10,0,,,,,
2382,3/3/17 3:20,0,,,,,
2383,3/3/17 3:30,0,,,,,
2384,3/3/17 3:40,0,,,,,
2385,3/3/17 3:50,0,,,,,
2386,3/3/17 4:00,0,,,,,
2387,3/3/17 4:10,0,,,,,
2388,3/3/17 4:20,0,,,,,
2389,3/3/17 4:30,0,,,,,
2390,3/3/17 4:40,0,,,,,
2391,3/3/17 4:50,0,,,,,
2392,3/3/17 5:00,0,,,,,
2393,3/3/17 5:10,0,,,,,
2394,3/3/17 5:20,0,,,,,
2395,3/3/17 5:30,0,,,,,
2396,3/3/17 5:40,0,,,,,
2397,3/3/17 5:50,0,,,,,
2398,3/3/17 6:00,0,,,,,
2399,3/3/17 6:10,0,,,,,
2400,3/3/17 6:20,0,,,,,
2401,3/3/17 6:30,0,,,,,
2402,3/3/17 6:40,0,,,,,
2403,3/3/17 6:50,0,,,,,
2404,3/3/17 7:00,0,,,,,
2405,3/3/17 7:10,0,,,,,
2406,3/3/17 7:20,0,,,,,
2407,3/3/17 7:30,0,,,,,
2408,3/3/17 7:40,0,,,,,
2409,3/3/17 7:50,0,,,,,
2410,3/3/17 8:00,0,,,,,
2411,3/3/17 8:10,0,,,,,
2412,3/3/17 8:20,0,,,,,
2413,3/3/17 8:30,0,,,,,
2414,3/3/17 8:40,0,,,,,
2415,3/3/17 8:50,0,,,,,
2416,3/3/17 9:00,0,,,,,
2417,3/3/17 9:10,0,,,,,
2418,3/3/17 9:20,0,,,,,
2419,3/3/17 9:30,0,,,,,
2420,3/3/17 9:40,0,,,,,
2421,3/3/17 9:50,0,,,,,
2422,3/3/17 10:00,0,,,,,
2423,3/3/17 10:10,0,,,,,
2424,3/3/17 10:20,0,,,,,
2425,3/3/17 10:30,0,,,,,
2426,3/3/17 10:40,0,,,,,
2427,3/3/17 10:50,0,,,,,
2428,3/3/17 11:00,0,,,,,
2429,3/3/17 11:10,0,,,,,
2430,3/3/17 11:20,0,,,,,
2431,3/3/17 11:30,0,,,,,
2432,3/3/17 11:40,0,,,,,
2433,3/3/17 11:50,0,,,,,
2434,3/3/17 12:00,0,,,,,
2435,3/3/17 12:10,0,,,,,
2436,3/3/17 12:20,0,,,,,
2437,3/3/17 12:30,0,,,,,
2438,3/3/17 12:40,0,,,,,
2439,3/3/17 12:50,0,,,,,
2440,3/3/17 13:00,0,,,,,
2441,3/3/17 13:10,0,,,,,
2442,3/3/17 13:20,0,,,,,
2443,3/3/17 13:30,0,,,,,
2444,3/3/17 13:40,0,,,,,
2445,3/3/17 13:50,0,,,,,
2446,3/3/17 14:00,0,,,,,
2447,3/3/17 14:10,0,,,,,
2448,3/3/17 14:20,0,,,,,
2449,3/3/17 14:30,0,,,,,
2450,3/3/17 14:40,0,,,,,
2451,3/3/17 14:50,0,,,,,
2452,3/3/17 15:00,0,,,,,
2453,3/3/17 15:10,0,,,,,
2454,3/3/17 15:20,0,,,,,
2455,3/3/17 15:30,0,,,,,
2456,3/3/17 15:40,0,,,,,
2457,3/3/17 15:50,0,,,,,
2458,3/3/17 16:00,0,,,,,
2459,3/3/17 16:10,0,,,,,
2460,3/3/17 16:20,0,,,,,
2461,3/3/17 16:30,0,,,,,
2462,3/3/17 16:40,0,,,,,
2463,3/3/17 16:50,0,,,,,
2464,3/3/17 17:00,0,,,,,
2465,3/3/17 17:10,0,,,,,
2466,3/3/17 17:20,0,,,,,
2467,3/3/17 17:30,0,,,,,
2468,3/3/17 17:40,0,,,,,
2469,3/3/17 17:50,0,,,,,
2470,3/3/17 18:00,0,,,,,
2471,3/3/17 18:10,0,,,,,
2472,3/3/17 18:20,0,,,,,
2473,3/3/17 18:30,0,,,,,
2474,3/3/17 18:40,0,,,,,
2475,3/3/17 18:50,0,,,,,
2476,3/3/17 19:00,0,,,,,
2477,3/3/17 19:10,0,,,,,
2478,3/3/17 19:20,0,,,,,
2479,3/3/17 19:30,0,,,,,
2480,3/3/17 19:40,0,,,,,
2481,3/3/17 19:50,0,,,,,
2482,3/3/17 20:00,0,,,,,
2483,3/3/17 20:10,0,,,,,
2484,3/3/17 20:20,0,,,,,
2485,3/3/17 20:30,0,,,,,
2486,3/3/17 20:40,0,,,,,
2487,3/3/17 20:50,0,,,,,
2488,3/3/17 21:00,0,,,,,
2489,3/3/17 21:10,0,,,,,
2490,3/3/17 21:20,0,,,,,
2491,3/3/17 21:30,0,,,,,
2492,3/3/17 21:40,0,,,,,
2493,3/3/17 21:50,0,,,,,
2494,3/3/17 22:00,0,,,,,
2495,3/3/17 22:10,0,,,,,
2496,3/3/17 22:20,0,,,,,
2497,3/3/17 22:30,0,,,,,
2498,3/3/17 22:40,0,,,,,
2499,3/3/17 22:50,0,,,,,
2500,3/3/17 23:00,0,,,,,
2501,3/3/17 23:10,0,,,,,
2502,3/3/17 23:20,0,,,,,
2503,3/3/17 23:30,0,,,,,
2504,3/3/17 23:40,0,,,,,
2505,3/3/17 23:50,0,,,,,
2506,3/4/17 0:00,0,,,,,
2507,3/4/17 0:10,0,,,,,
2508,3/4/17 0:20,0,,,,,
2509,3/4/17 0:30,0,,,,,
2510,3/4/17 0:40,0,,,,,
2511,3/4/17 0:50,0,,,,,
2512,3/4/17 1:00,0,,,,,
2513,3/4/17 1:10,0,,,,,
2514,3/4/17 1:20,0,,,,,
2515,3/4/17 1:30,0,,,,,
2516,3/4/17 1:40,0,,,,,
2517,3/4/17 1:50,0,,,,,
2518,3/4/17 2:00,0,,,,,
2519,3/4/17 2:10,0,,,,,
2520,3/4/17 2:20,1,5.59E+01,,,,
2521,3/4/17 2:30,0,,,,,
2522,3/4/17 2:40,0,,,,,
2523,3/4/17 2:50,0,,,,,
2524,3/4/17 3:00,0,,,,,
2525,3/4/17 3:10,0,,,,,
2526,3/4/17 3:20,0,,,,,
2527,3/4/17 3:30,0,,,,,
2528,3/4/17 3:40,0,,,,,
2529,3/4/17 3:50,0,,,,,
2530,3/4/17 4:00,0,,,,,
2531,3/4/17 4:10,0,,,,,
2532,3/4/17 4:20,0,,,,,
2533,3/4/17 4:30,0,,,,,
2534,3/4/17 4:40,0,,,,,
2535,3/4/17 4:50,0,,,,,
2536,3/4/17 5:00,0,,,,,
2537,3/4/17 5:10,0,,,,,
2538,3/4/17 5:20,0,,,,,
2539,3/4/17 5:30,0,,,,,
2540,3/4/17 5:40,1,1.08E+01,,,,
2541,3/4/17 5:50,0,,,,,
2542,3/4/17 6:00,0,,,,,
2543,3/4/17 6:10,0,,,,,
2544,3/4/17 6:20,0,,,,,
2545,3/4/17 6:30,0,,,,,
2546,3/4/17 6:40,0,,,,,
2547,3/4/17 6:50,0,,,,,
2548,3/4/17 7:00,0,,,,,
2549,3/4/17 7:10,0,,,,,
2550,3/4/17 7:20,0,,,,,
2551,3/4/17 7:30,0,,,,,
2552,3/4/17 7:40,0,,,,,
2553,3/4/17 7:50,0,,,,,
2554,3/4/17 8:00,0,,,,,
2555,3/4/17 8:10,0,,,,,
2556,3/4/17 8:20,0,,,,,
2557,3/4/17 8:30,0,,,,,
2558,3/4/17 8:40,0,,,,,
2559,3/4/17 8:50,0,,,,,
2560,3/4/17 9:00,0,,,,,
2561,3/4/17 9:10,0,,,,,
2562,3/4/17 9:20,0,,,,,
2563,3/4/17 9:30,0,,,,,
2564,3/4/17 9:40,0,,,,,
2565,3/4/17 9:50,0,,,,,
2566,3/4/17 10:00,0,,,,,
2567,3/4/17 10:10,0,,,,,
2568,3/4/17 10:20,0,,,,,
2569,3/4/17 10:30,0,,,,,
2570,3/4/17 10:40,1,2.19E+01,,,,
2571,3/4/17 10:50,0,,,,,
2572,3/4/17 11:00,0,,,,,
2573,3/4/17 11:10,0,,,,,
2574,3/4/17 11:20,0,,,,,
2575,3/4/17 11:30,0,,,,,
2576,3/4/17 11:40,0,,,,,
2577,3/4/17 11:50,0,,,,,
2578,3/4/17 12:00,0,,,,,
2579,3/4/17 12:10,0,,,,,
2580,3/4/17 12:20,0,,,,,
2581,3/4/17 12:30,0,,,,,
2582,3/4/17 12:40,0,,,,,
2583,3/4/17 12:50,0,,,,,
2584,3/4/17 13:00,0,,,,,
2585,3/4/17 13:10,0,,,,,
2586,3/4/17 13:20,0,,,,,
2587,3/4/17 13:30,0,,,,,
2588,3/4/17 13:40,0,,,,,
2589,3/4/17 13:50,0,,,,,
2590,3/4/17 14:00,0,,,,,
2591,3/4/17 14:10,0,,,,,
2592,3/4/17 14:20,0,,,,,
2593,3/4/17 14:30,1,4.91E+01,,,,
2594,3/4/17 14:40,0,,,,,
2595,3/4/17 14:50,1,1.17E+01,,,,
2596,3/4/17 15:00,0,,,,,
2597,3/4/17 15:10,0,,,,,
2598,3/4/17 15:20,0,,,,,
2599,3/4/17 15:30,0,,,,,
2600,3/4/17 15:40,0,,,,,
2601,3/4/17 15:50,0,,,,,
2602,3/4/17 16:00,0,,,,,
2603,3/4/17 16:10,0,,,,,
2604,3/4/17 16:20,0,,,,,
2605,3/4/17 16:30,0,,,,,
2606,3/4/17 16:40,0,,,,,
2607,3/4/17 16:50,0,,,,,
2608,3/4/17 17:00,0,,,,,
2609,3/4/17 17:10,0,,,,,
2610,3/4/17 17:20,0,,,,,
2611,3/4/17 17:30,0,,,,,
2612,3/4/17 17:40,0,,,,,
2613,3/4/17 17:50,0,,,,,
2614,3/4/17 18:00,0,,,,,
2615,3/4/17 18:10,0,,,,,
2616,3/4/17 18:20,0,,,,,
2617,3/4/17 18:30,0,,,,,
2618,3/4/17 18:40,0,,,,,
2619,3/4/17 18:50,0,,,,,
2620,3/4/17 19:00,0,,,,,
2621,3/4/17 19:10,0,,,,,
2622,3/4/17 19:20,0,,,,,
2623,3/4/17 19:30,0,,,,,
2624,3/4/17 19:40,0,,,,,
2625,3/4/17 19:50,0,,,,,
2626,3/4/17 20:00,0,,,,,
2627,3/4/17 20:10,0,,,,,
2628,3/4/17 20:20,0,,,,,
2629,3/4/17 20:30,0,,,,,
2630,3/4/17 20:40,0,,,,,
2631,3/4/17 20:50,0,,,,,
2632,3/4/17 21:00,0,,,,,
2633,3/4/17 21:10,0,,,,,
2634,3/4/17 21:20,0,,,,,
2635,3/4/17 21:30,0,,,,,
2636,3/4/17 21:40,1,5.83E+01,,,,
2637,3/4/17 21:50,1,4.59E+01,,,,
2638,3/4/17 22:00,0,,,,,
2639,3/4/17 22:10,3,2.28E+01,3.22E+01,5.08E+01,,
2640,3/4/17 22:20,1,3.40E+00,,,,
2641,3/4/17 22:30,1,5.36E+01,,,,
2642,3/4/17 22:40,0,,,,,
2643,3/4/17 22:50,1,1.80E+01,,,,
2644,3/4/17 23:00,0,,,,,
2645,3/4/17 23:10,1,5.10E+01,,,,
2646,3/4/17 23:20,0,,,,,
2647,3/4/17 23:30,0,,,,,
2648,3/4/17 23:40,0,,,,,
2649,3/4/17 23:50,0,,,,,
2650,3/5/17 0:00,0,,,,,
2651,3/5/17 0:10,0,,,,,
2652,3/5/17 0:20,0,,,,,
2653,3/5/17 0:30,0,,,,,
2654,3/5/17 0:40,0,,,,,
2655,3/5/17 0:50,0,,,,,
2656,3/5/17 1:00,0,,,,,
2657,3/5/17 1:10,0,,,,,
2658,3/5/17 1:20,0,,,,,
2659,3/5/17 1:30,0,,,,,
2660,3/5/17 1:40,0,,,,,
2661,3/5/17 1:50,0,,,,,
2662,3/5/17 2:00,0,,,,,
2663,3/5/17 2:10,0,,,,,
2664,3/5/17 2:20,0,,,,,
2665,3/5/17 2:30,0,,,,,
2666,3/5/17 2:40,0,,,,,
2667,3/5/17 2:50,0,,,,,
2668,3/5/17 3:00,0,,,,,
2669,3/5/17 3:10,0,,,,,
2670,3/5/17 3:20,0,,,,,
2671,3/5/17 3:30,0,,,,,
2672,3/5/17 3:40,0,,,,,
2673,3/5/17 3:50,0,,,,,
2674,3/5/17 4:00,0,,,,,
2675,3/5/17 4:10,0,,,,,
2676,3/5/17 4:20,0,,,,,
2677,3/5/17 4:30,0,,,,,
2678,3/5/17 4:40,0,,,,,
2679,3/5/17 4:50,0,,,,,
2680,3/5/17 5:00,0,,,,,
2681,3/5/17 5:10,0,,,,,
2682,3/5/17 5:20,0,,,,,
2683,3/5/17 5:30,0,,,,,
2684,3/5/17 5:40,0,,,,,
2685,3/5/17 5:50,0,,,,,
2686,3/5/17 6:00,0,,,,,
2687,3/5/17 6:10,0,,,,,
2688,3/5/17 6:20,0,,,,,
2689,3/5/17 6:30,0,,,,,
2690,3/5/17 6:40,0,,,,,
2691,3/5/17 6:50,0,,,,,
2692,3/5/17 7:00,0,,,,,
2693,3/5/17 7:10,0,,,,,
2694,3/5/17 7:20,0,,,,,
2695,3/5/17 7:30,0,,,,,
2696,3/5/17 7:40,0,,,,,
2697,3/5/17 7:50,0,,,,,
2698,3/5/17 8:00,0,,,,,
2699,3/5/17 8:10,0,,,,,
2700,3/5/17 8:20,0,,,,,
2701,3/5/17 8:30,0,,,,,
2702,3/5/17 8:40,0,,,,,
2703,3/5/17 8:50,0,,,,,
2704,3/5/17 9:00,0,,,,,
2705,3/5/17 9:10,0,,,,,
2706,3/5/17 9:20,0,,,,,
2707,3/5/17 9:30,0,,,,,
2708,3/5/17 9:40,0,,,,,
2709,3/5/17 9:50,0,,,,,
2710,3/5/17 10:00,0,,,,,
2711,3/5/17 10:10,0,,,,,
2712,3/5/17 10:20,0,,,,,
2713,3/5/17 10:30,0,,,,,
2714,3/5/17 10:40,0,,,,,
2715,3/5/17 10:50,0,,,,,
2716,3/5/17 11:00,0,,,,,
2717,3/5/17 11:10,0,,,,,
2718,3/5/17 11:20,0,,,,,
2719,3/5/17 11:30,0,,,,,
2720,3/5/17 11:40,0,,,,,
2721,3/5/17 11:50,0,,,,,
2722,3/5/17 12:00,0,,,,,
2723,3/5/17 12:10,0,,,,,
2724,3/5/17 12:20,1,2.98E+00,,,,
2725,3/5/17 12:30,0,,,,,
2726,3/5/17 12:40,0,,,,,
2727,3/5/17 12:50,0,,,,,
2728,3/5/17 13:00,0,,,,,
2729,3/5/17 13:10,0,,,,,
2730,3/5/17 13:20,0,,,,,
2731,3/5/17 13:30,0,,,,,
2732,3/5/17 13:40,0,,,,,
2733,3/5/17 13:50,0,,,,,
2734,3/5/17 14:00,0,,,,,
2735,3/5/17 14:10,0,,,,,
2736,3/5/17 14:20,0,,,,,
2737,3/5/17 14:30,0,,,,,
2738,3/5/17 14:40,0,,,,,
2739,3/5/17 14:50,0,,,,,
2740,3/5/17 15:00,0,,,,,
2741,3/5/17 15:10,0,,,,,
2742,3/5/17 15:20,0,,,,,
2743,3/5/17 15:30,0,,,,,
2744,3/5/17 15:40,0,,,,,
2745,3/5/17 15:50,0,,,,,
2746,3/5/17 16:00,0,,,,,
2747,3/5/17 16:10,1,2.56E+01,,,,
2748,3/5/17 16:20,1,1.09E+01,,,,
2749,3/5/17 16:30,0,,,,,
2750,3/5/17 16:40,0,,,,,
2751,3/5/17 16:50,0,,,,,
2752,3/5/17 17:00,0,,,,,
2753,3/5/17 17:10,0,,,,,
2754,3/5/17 17:20,0,,,,,
2755,3/5/17 17:30,0,,,,,
2756,3/5/17 17:40,0,,,,,
2757,3/5/17 17:50,0,,,,,
2758,3/5/17 18:00,0,,,,,
2759,3/5/17 18:10,0,,,,,
2760,3/5/17 18:20,0,,,,,
2761,3/5/17 18:30,0,,,,,
2762,3/5/17 18:40,0,,,,,
2763,3/5/17 18:50,0,,,,,
2764,3/5/17 19:00,0,,,,,
2765,3/5/17 19:10,0,,,,,
2766,3/5/17 19:20,0,,,,,
2767,3/5/17 19:30,0,,,,,
2768,3/5/17 19:40,0,,,,,
2769,3/5/17 19:50,1,3.64E+01,,,,
2770,3/5/17 20:00,0,,,,,
2771,3/5/17 20:10,0,,,,,
2772,3/5/17 20:20,1,5.37E+01,,,,
2773,3/5/17 20:30,0,,,,,
2774,3/5/17 20:40,0,,,,,
2775,3/5/17 20:50,0,,,,,
2776,3/5/17 21:00,0,,,,,
2777,3/5/17 21:10,2,2.59E+01,5.63E+01,,,
2778,3/5/17 21:20,0,,,,,
2779,3/5/17 21:30,0,,,,,
2780,3/5/17 21:40,0,,,,,
2781,3/5/17 21:50,2,1.44E+01,5.68E+01,,,
2782,3/5/17 22:00,1,3.88E+01,,,,
2783,3/5/17 22:10,0,,,,,
2784,3/5/17 22:20,1,4.43E+01,,,,
2785,3/5/17 22:30,4,2.20E+00,2.72E+01,2.76E+01,5.69E+01,
2786,3/5/17 22:40,0,,,,,
2787,3/5/17 22:50,0,,,,,
2788,3/5/17 23:00,1,3.48E+01,,,,
2789,3/5/17 23:10,0,,,,,
2790,3/5/17 23:20,0,,,,,
2791,3/5/17 23:30,0,,,,,
2792,3/5/17 23:40,0,,,,,
2793,3/5/17 23:50,0,,,,,
2794,3/6/17 0:00,0,,,,,
2795,3/6/17 0:10,0,,,,,
2796,3/6/17 0:20,1,4.15E+01,,,,
2797,3/6/17 0:30,0,,,,,
2798,3/6/17 0:40,0,,,,,
2799,3/6/17 0:50,0,,,,,
2800,3/6/17 1:00,0,,,,,
2801,3/6/17 1:10,0,,,,,
2802,3/6/17 1:20,0,,,,,
2803,3/6/17 1:30,0,,,,,
2804,3/6/17 1:40,0,,,,,
2805,3/6/17 1:50,0,,,,,
2806,3/6/17 2:00,0,,,,,
2807,3/6/17 2:10,0,,,,,
2808,3/6/17 2:20,0,,,,,
2809,3/6/17 2:30,0,,,,,
2810,3/6/17 2:40,0,,,,,
2811,3/6/17 2:50,0,,,,,
2812,3/6/17 3:00,0,,,,,
2813,3/6/17 3:10,0,,,,,
2814,3/6/17 3:20,0,,,,,
2815,3/6/17 3:30,0,,,,,
2816,3/6/17 3:40,0,,,,,
2817,3/6/17 3:50,0,,,,,
2818,3/6/17 4:00,0,,,,,
2819,3/6/17 4:10,1,5.89E+01,,,,
2820,3/6/17 4:20,1,2.27E+01,,,,
2821,3/6/17 4:30,0,,,,,
2822,3/6/17 4:40,0,,,,,
2823,3/6/17 4:50,0,,,,,
2824,3/6/17 5:00,0,,,,,
2825,3/6/17 5:10,0,,,,,
2826,3/6/17 5:20,0,,,,,
2827,3/6/17 5:30,0,,,,,
2828,3/6/17 5:40,0,,,,,
2829,3/6/17 5:50,0,,,,,
2830,3/6/17 6:00,0,,,,,
2831,3/6/17 6:10,0,,,,,
2832,3/6/17 6:20,0,,,,,
2833,3/6/17 6:30,0,,,,,
2834,3/6/17 6:40,0,,,,,
2835,3/6/17 6:50,0,,,,,
2836,3/6/17 7:00,0,,,,,
2837,3/6/17 7:10,0,,,,,
2838,3/6/17 7:20,0,,,,,
2839,3/6/17 7:30,0,,,,,
2840,3/6/17 7:40,0,,,,,
2841,3/6/17 7:50,0,,,,,
2842,3/6/17 8:00,0,,,,,
2843,3/6/17 8:10,0,,,,,
2844,3/6/17 8:20,0,,,,,
2845,3/6/17 8:30,0,,,,,
2846,3/6/17 8:40,0,,,,,
2847,3/6/17 8:50,0,,,,,
2848,3/6/17 9:00,0,,,,,
2849,3/6/17 9:10,0,,,,,
2850,3/6/17 9:20,0,,,,,
2851,3/6/17 9:30,0,,,,,
2852,3/6/17 9:40,0,,,,,
2853,3/6/17 9:50,0,,,,,
2854,3/6/17 10:00,0,,,,,
2855,3/6/17 10:10,0,,,,,
2856,3/6/17 10:20,0,,,,,
2857,3/6/17 10:30,0,,,,,
2858,3/6/17 10:40,0,,,,,
2859,3/6/17 10:50,0,,,,,
2860,3/6/17 11:00,0,,,,,
2861,3/6/17 11:10,0,,,,,
2862,3/6/17 11:20,0,,,,,
2863,3/6/17 11:30,0,,,,,
2864,3/6/17 11:40,0,,,,,
2865,3/6/17 11:50,0,,,,,
2866,3/6/17 12:00,0,,,,,
2867,3/6/17 12:10,0,,,,,
2868,3/6/17 12:20,0,,,,,
2869,3/6/17 12:30,0,,,,,
2870,3/6/17 12:40,0,,,,,
2871,3/6/17 12:50,0,,,,,
2872,3/6/17 13:00,0,,,,,
2873,3/6/17 13:10,0,,,,,
2874,3/6/17 13:20,0,,,,,
2875,3/6/17 13:30,0,,,,,
2876,3/6/17 13:40,0,,,,,
2877,3/6/17 13:50,0,,,,,
2878,3/6/17 14:00,0,,,,,
2879,3/6/17 14:10,0,,,,,
2880,3/6/17 14:20,0,,,,,
2881,3/6/17 14:30,0,,,,,
2882,3/6/17 14:40,0,,,,,
2883,3/6/17 14:50,0,,,,,
2884,3/6/17 15:00,0,,,,,
2885,3/6/17 15:10,0,,,,,
2886,3/6/17 15:20,0,,,,,
2887,3/6/17 15:30,0,,,,,
2888,3/6/17 15:40,0,,,,,
2889,3/6/17 15:50,0,,,,,
2890,3/6/17 16:00,0,,,,,
2891,3/6/17 16:10,1,2.74E+01,,,,
