1074315311,20170214T154043,0,,,
1074315311,20170214T155044,0,,,
1074315311,20170214T160044,0,,,
1074315311,20170214T161044,0,,,
1074315311,20170214T162044,0,,,
1074315311,20170214T163044,0,,,
1074315311,20170214T164044,0,,,
1074315311,20170214T165044,0,,,
1074315311,20170214T170044,0,,,
1074315311,20170214T171044,0,,,
1074315311,20170214T172044,0,,,
1074315311,20170214T173044,0,,,
1074315311,20170214T174044,0,,,
1074315311,20170214T175044,0,,,
1074315311,20170214T180044,0,,,
1074315311,20170214T181044,0,,,
1074315311,20170214T182044,0,,,
1074315311,20170214T183044,0,,,
1074315311,20170214T184044,0,,,
1074315311,20170214T185044,0,,,
1074315311,20170214T190044,0,,,
1074315311,20170214T191044,0,,,
1074315311,20170214T192044,0,,,
1074315311,20170214T193044,0,,,
1074315311,20170214T194044,0,,,
1074315311,20170214T195044,0,,,
1074315311,20170214T200044,0,,,
1074315311,20170214T201044,0,,,
1074315311,20170214T202044,0,,,
1074315311,20170214T203044,0,,,
1074315311,20170214T204044,0,,,
1074315311,20170214T205044,0,,,
1074315311,20170214T210044,0,,,
1074315311,20170214T211044,0,,,
1074315311,20170214T212044,0,,,
1074315311,20170214T213044,0,,,
1074315311,20170214T214044,0,,,
1074315311,20170214T215044,0,,,
1074315311,20170214T220044,0,,,
1074315311,20170214T221044,0,,,
1074315311,20170214T222044,0,,,
1074315311,20170214T223044,0,,,
1074315311,20170214T224044,0,,,
1074315311,20170214T225044,0,,,
1074315311,20170214T230044,0,,,
1074315311,20170214T231044,0,,,
1074315311,20170214T232044,0,,,
1074315311,20170214T233044,0,,,
1074315311,20170214T234044,0,,,
1074315311,20170214T235044,0,,,
1074315311,20170215T000044,0,,,
1074315311,20170215T001044,0,,,
1074315311,20170215T002044,0,,,
1074315311,20170215T003044,0,,,
1074315311,20170215T004044,0,,,
1074315311,20170215T005044,0,,,
1074315311,20170215T010044,0,,,
1074315311,20170215T011044,0,,,
1074315311,20170215T012044,0,,,
1074315311,20170215T013044,0,,,
1074315311,20170215T014044,0,,,
1074315311,20170215T015044,0,,,
1074315311,20170215T020044,0,,,
1074315311,20170215T021044,0,,,
1074315311,20170215T022044,0,,,
1074315311,20170215T023044,0,,,
1074315311,20170215T024044,0,,,
1074315311,20170215T025044,0,,,
1074315311,20170215T030044,0,,,
1074315311,20170215T031044,0,,,
1074315311,20170215T032044,0,,,
1074315311,20170215T033044,0,,,
1074315311,20170215T034044,0,,,
1074315311,20170215T035044,0,,,
1074315311,20170215T040044,0,,,
1074315311,20170215T041044,0,,,
1074315311,20170215T042044,0,,,
1074315311,20170215T043044,0,,,
1074315311,20170215T044044,0,,,
1074315311,20170215T045044,0,,,
1074315311,20170215T050044,0,,,
1074315311,20170215T051044,0,,,
1074315311,20170215T052044,0,,,
1074315311,20170215T053044,0,,,
1074315311,20170215T054044,0,,,
1074315311,20170215T055044,0,,,
1074315311,20170215T060044,0,,,
1074315311,20170215T061044,0,,,
1074315311,20170215T062044,0,,,
1074315311,20170215T063044,0,,,
1074315311,20170215T064044,0,,,
1074315311,20170215T065044,0,,,
1074315311,20170215T070044,0,,,
1074315311,20170215T071044,0,,,
1074315311,20170215T072044,0,,,
1074315311,20170215T073044,0,,,
1074315311,20170215T074044,0,,,
1074315311,20170215T075044,0,,,
1074315311,20170215T080044,0,,,
1074315311,20170215T081044,0,,,
1074315311,20170215T082044,0,,,
1074315311,20170215T083044,0,,,
1074315311,20170215T084044,0,,,
1074315311,20170215T085044,0,,,
1074315311,20170215T090044,0,,,
1074315311,20170215T091044,0,,,
1074315311,20170215T092044,0,,,
1074315311,20170215T093044,0,,,
1074315311,20170215T094044,0,,,
1074315311,20170215T095044,0,,,
1074315311,20170215T100044,0,,,
1074315311,20170215T101044,0,,,
1074315311,20170215T102044,0,,,
1074315311,20170215T103044,0,,,
1074315311,20170215T104044,0,,,
1074315311,20170215T105044,0,,,
1074315311,20170215T110044,0,,,
1074315311,20170215T111044,0,,,
1074315311,20170215T112044,0,,,
1074315311,20170215T113044,0,,,
1074315311,20170215T114044,0,,,
1074315311,20170215T115044,0,,,
1074315311,20170215T120044,0,,,
1074315311,20170215T121044,0,,,
1074315311,20170215T122044,0,,,
1074315311,20170215T123044,0,,,
1074315311,20170215T124044,0,,,
1074315311,20170215T125044,0,,,
1074315311,20170215T130044,0,,,
1074315311,20170215T131044,0,,,
1074315311,20170215T132044,0,,,
1074315311,20170215T133044,0,,,
1074315311,20170215T134044,0,,,
1074315311,20170215T135044,0,,,
1074315311,20170215T140044,0,,,
1074315311,20170215T141044,0,,,
1074315311,20170215T142044,0,,,
1074315311,20170215T143044,0,,,
1074315311,20170215T144044,0,,,
1074315311,20170215T145044,0,,,
1074315311,20170215T150044,0,,,
1074315311,20170215T151044,0,,,
1074315311,20170215T152044,0,,,
1074315311,20170215T153044,0,,,
1074315311,20170215T154044,0,,,
1074315311,20170215T155044,0,,,
1074315311,20170215T160044,0,,,
1074315311,20170215T161044,0,,,
1074315311,20170215T162044,0,,,
1074315311,20170215T163044,1,4.92E+01,,
1074315311,20170215T164044,0,,,
1074315311,20170215T165044,1,1.79E+01,,
1074315311,20170215T170044,0,,,
1074315311,20170215T171044,0,,,
1074315311,20170215T172044,0,,,
1074315311,20170215T173044,0,,,
1074315311,20170215T174044,0,,,
1074315311,20170215T175044,0,,,
1074315311,20170215T180044,0,,,
1074315311,20170215T181044,0,,,
1074315311,20170215T182044,0,,,
1074315311,20170215T183044,0,,,
1074315311,20170215T184044,0,,,
1074315311,20170215T185044,0,,,
1074315311,20170215T190044,0,,,
1074315311,20170215T191044,0,,,
1074315311,20170215T192044,0,,,
1074315311,20170215T193044,0,,,
1074315311,20170215T194044,0,,,
1074315311,20170215T195044,0,,,
1074315311,20170215T200044,0,,,
1074315311,20170215T201044,0,,,
1074315311,20170215T202044,0,,,
1074315311,20170215T203044,0,,,
1074315311,20170215T204044,0,,,
1074315311,20170215T205044,0,,,
1074315311,20170215T210044,0,,,
1074315311,20170215T211044,0,,,
1074315311,20170215T212044,0,,,
1074315311,20170215T213044,0,,,
1074315311,20170215T214044,1,1.65E+01,,
1074315311,20170215T215044,0,,,
1074315311,20170215T220044,0,,,
1074315311,20170215T221044,0,,,
1074315311,20170215T222044,0,,,
1074315311,20170215T223044,0,,,
1074315311,20170215T224044,0,,,
1074315311,20170215T225044,0,,,
1074315311,20170215T230044,0,,,
1074315311,20170215T231044,1,3.00E+00,,
1074315311,20170215T232044,0,,,
1074315311,20170215T233044,0,,,
1074315311,20170215T234044,0,,,
1074315311,20170215T235044,0,,,
1074315311,20170216T000044,0,,,
1074315311,20170216T001044,0,,,
1074315311,20170216T002044,0,,,
1074315311,20170216T003044,0,,,
1074315311,20170216T004044,0,,,
1074315311,20170216T005044,0,,,
1074315311,20170216T010044,0,,,
1074315311,20170216T011044,0,,,
1074315311,20170216T012044,0,,,
1074315311,20170216T013044,0,,,
1074315311,20170216T014044,0,,,
1074315311,20170216T015044,0,,,
1074315311,20170216T020044,0,,,
1074315311,20170216T021044,0,,,
1074315311,20170216T022044,0,,,
1074315311,20170216T023044,0,,,
1074315311,20170216T024044,0,,,
1074315311,20170216T025044,0,,,
1074315311,20170216T030044,0,,,
1074315311,20170216T031044,0,,,
1074315311,20170216T032044,0,,,
1074315311,20170216T033044,0,,,
1074315311,20170216T034044,0,,,
1074315311,20170216T035044,0,,,
1074315311,20170216T040044,0,,,
1074315311,20170216T041044,0,,,
1074315311,20170216T042044,0,,,
1074315311,20170216T043044,0,,,
1074315311,20170216T044044,0,,,
1074315311,20170216T045044,0,,,
