1074315311,20170301T000048,0,,,
1074315311,20170301T001048,0,,,
1074315311,20170301T002048,0,,,
1074315311,20170301T003048,0,,,
1074315311,20170301T004048,0,,,
1074315311,20170301T005048,0,,,
1074315311,20170301T010048,0,,,
1074315311,20170301T011048,0,,,
1074315311,20170301T012048,0,,,
1074315311,20170301T013048,0,,,
1074315311,20170301T014048,0,,,
1074315311,20170301T015048,0,,,
1074315311,20170301T020048,0,,,
1074315311,20170301T021048,0,,,
1074315311,20170301T022048,0,,,
1074315311,20170301T023048,0,,,
1074315311,20170301T024048,0,,,
1074315311,20170301T025048,0,,,
1074315311,20170301T030048,0,,,
1074315311,20170301T031048,0,,,
1074315311,20170301T032048,0,,,
1074315311,20170301T033048,0,,,
1074315311,20170301T034048,0,,,
1074315311,20170301T035048,3,6.93E+00,2.56E+01,4.45E+01
1074315311,20170301T040048,0,,,
1074315311,20170301T041048,0,,,
1074315311,20170301T042048,0,,,
1074315311,20170301T043048,0,,,
1074315311,20170301T044048,0,,,
1074315311,20170301T045048,0,,,
1074315311,20170301T050048,0,,,
1074315311,20170301T051048,0,,,
1074315311,20170301T052048,0,,,
1074315311,20170301T053048,0,,,
1074315311,20170301T054048,0,,,
1074315311,20170301T055048,0,,,
1074315311,20170301T060048,0,,,
1074315311,20170301T061048,0,,,
1074315311,20170301T062048,0,,,
1074315311,20170301T063048,0,,,
1074315311,20170301T064048,0,,,
1074315311,20170301T065048,0,,,
1074315311,20170301T070048,0,,,
1074315311,20170301T071048,0,,,
1074315311,20170301T072048,0,,,
1074315311,20170301T073048,0,,,
1074315311,20170301T074048,0,,,
1074315311,20170301T075048,0,,,
1074315311,20170301T080048,0,,,
1074315311,20170301T081048,0,,,
1074315311,20170301T082048,0,,,
1074315311,20170301T083048,0,,,
1074315311,20170301T084048,0,,,
1074315311,20170301T085048,0,,,
1074315311,20170301T090048,0,,,
1074315311,20170301T091048,0,,,
1074315311,20170301T092048,0,,,
1074315311,20170301T093048,0,,,
1074315311,20170301T094048,0,,,
1074315311,20170301T095048,0,,,
1074315311,20170301T100048,0,,,
1074315311,20170301T101048,0,,,
1074315311,20170301T102048,0,,,
1074315311,20170301T103048,0,,,
1074315311,20170301T104048,0,,,
1074315311,20170301T105048,0,,,
1074315311,20170301T110048,0,,,
1074315311,20170301T111048,0,,,
1074315311,20170301T112048,0,,,
1074315311,20170301T113048,0,,,
1074315311,20170301T114048,0,,,
